verdict,domain
תפ_8086-04,weapon
תפ_249-03,weapon
תפ_5388-11-13,weapon
תפ_9152-02-11,weapon
תפ_17918-09-14,weapon
תפח_1103-07,weapon
תפ_10627-01-17,weapon
תפ_1537-04,weapon
תפ_3512-05,weapon
תפ_16748-08-10,weapon
תפח_3020-06,weapon
תפ_18421-04-22,weapon
תפ_1073-05,weapon
תפ_35684-04-18,weapon
תפ_2182-02,weapon
תפ_6192-12-13,weapon
תפ_22085-08-11,weapon
תפ_9304-08-09,weapon
תפ_2805-05,weapon
תפ_14270-11-08,weapon
תפ_8177-05,weapon
תפ_32508-02-11,weapon
תפ_7870-10-17,weapon
תפ_400-00,weapon
תפ_3001-05-10,weapon
תפ_14976-07-22,weapon
תפח_1147-03,weapon
תפ_1356-04,weapon
תפ_5222-06,weapon
תפ_50551-03-18,weapon
תפ_8133-00,weapon
תפח_1124-07,weapon
תפ_139-98,weapon
m07001074-98,weapon
תפ_48016-08-11,weapon
תפ_40450-09-15,weapon
תפ_19859-11-17,weapon
תפ_4382-12-08,weapon
תפח_50622-12-10,weapon
תפח_17230-03-13,weapon
ת_פ_001023-05,weapon
תפ_2852-02,weapon
תפ_41285-06-14,weapon
תפ_40270-07,weapon
תפ_2239-05,weapon
תפ_17337-09-21,weapon
תפח_49858-03-13,weapon
תפ_2624-06,weapon
תפ_8290-04-15,weapon
תפ_60097-03-15,weapon
תפח_24018-03-10,weapon
תפ_29014-10-11,weapon
תפ_3244-06-16,weapon
תפ_28190-05-12,weapon
תפ_51207-09-12,weapon
תפ_3071-04,weapon
תפ_33509-06-13,weapon
תפ_206-03,weapon
תפ_8891-08,weapon
תפ_38100-06-10,weapon
תפ_8069-97,weapon
תפח_1131-05,weapon
תפ_8493-03-09,weapon
תפ_4030-05,weapon
תפ_44824-03-10,weapon
תפח_5023-02,weapon
תפ_16278-01-11,weapon
תפ_449-10-09,weapon
תפ_235-02,weapon
תפ_18388-06-10,weapon
תפ_1158-08,weapon
תפ_5030-06,weapon
תפ_35608-04-18,weapon
תפ_5497-08-10,weapon
תפ_2189-06,weapon
תפ_1154-09,weapon
תפ_1152-00,weapon
תפ_3461-00,weapon
תפ_3131-04,weapon
תפ_3610-06,weapon
תפח_4050-98,weapon
תפ_8243-02-10,weapon
תפ_8083-04,weapon
תפ_4562-02,weapon
תפ_000228-03,weapon
תפ_18316-01-09,weapon
תפ_63206-07-17,weapon
תפ_1176-05,weapon
תפ_11014-01-23,weapon
תפ_8108-09,weapon
תפח_1064-02,weapon
תפ_5018-06,weapon
תפ_1010-04,weapon
תפ_19253-06-19,weapon
תפ_48433-03-10,weapon
תפ_2240-06,weapon
תפ_000110-03,weapon
תפ_9989-08-22,weapon
תפ_2539-05,weapon
תפ_1168-01,weapon
תפ_8282-03,weapon
תפ_29-10,weapon
תפ_40469-02-13,weapon
תפח_33467-05-10,weapon
תפ_1347-02,weapon
תפ_8999-05-14,weapon
תפ_10476-12-17,weapon
תפ_191-09,weapon
תפ_8312-09,weapon
תפ_41027-04-16,weapon
תפ_38539-08-19,weapon
תפ_198-03,weapon
תפ_43307-01-11,weapon
תפ_40162-02,weapon
תפ_46526-07-10,weapon
תפח_3010-06,weapon
תפ_19675-03-10,weapon
תפ_1664-03,weapon
תפ_5857-01-10,weapon
תפ_32810-02-11,weapon
תפ_157-08,weapon
תפ_55-08,weapon
תפ_1596-08,weapon
תפ_36134-02-21,weapon
תפ_3081-04,weapon
תפ_4847-11-08,weapon
תפ_2834-05,weapon
תפח_355-09-13,weapon
תפ_8161-05,weapon
תפ_2198-02,weapon
תפ_27128-11-14,weapon
תפ_1580-07,weapon
תפ_56232-12-14,weapon
תפ_5149-05,weapon
תפ_466-04,weapon
תפ_52268-07-10,weapon
תפח_1145-08,weapon
תפ_8023-04,weapon
תפ_8063-05,weapon
תפ_26271-03-17,weapon
תפ_35876-11-09,weapon
תפ_18965-08-14,weapon
תפח_8040-07,weapon
תפ_265-07-11,weapon
תפח_5005-02,weapon
תפ_17878-10-10,weapon
תפ_6884-08,weapon
תפ_1433-02,weapon
תפ_4003-05,weapon
תפח_28761-12-09,weapon
תפ_3563-03,weapon
תפ_13355-09-16,weapon
תפ_10376-03-10,weapon
תפ_3690-12-10,weapon
תפ_1600-05,weapon
תפ_49859-08-16,weapon
תפ_4676-01-20,weapon
תפ_8374-06,weapon
תפ_8105-09,weapon
תפ_36166-12-11,weapon
תפ_231-03,weapon
תפח_35298-08-13,weapon
תפ_215-99,weapon
תפ_38609-05-22,weapon
תפ_44317-01-12,weapon
תפ_44677-11-15,weapon
תפח_27955-05-10,weapon
תפ_5789-11-08,weapon
תפ_11982-05-10,weapon
תפ_9162-06-13,weapon
תפ_8725-11-13,weapon
תפח_1122-06,weapon
תפח_510-05,weapon
תפ_129-03,weapon
תפ_7111-02-16,weapon
תפ_535-12,weapon
תפ_1023-05,weapon
תפ_2054-07,weapon
תפ_21958-02-11,weapon
תפ_427-01,weapon
תפ_5963-12-22,weapon
תפ_174-03,weapon
תפ_47261-03-16,weapon
תפ_40387-07,weapon
תפ_2886-03,weapon
תפ_3366-06,weapon
תפ_51198-07-13,weapon
תפח_30995-07-11,weapon
תפ_18642-03-11,weapon
תפ_2581-08-10,weapon
תפ_4168-05,weapon
תפ_26344-05-11,weapon
תפ_8327-05,weapon
תפ_18989-01-11,weapon
תפ_8039-01,weapon
תפ_288-08,weapon
ת_פ_988-05,weapon
תפ_19835-04-13,weapon
תפ_427-09,weapon
תפ_32803-12-17,weapon
תפ_48307-03-10,weapon
תפ_40122-08,weapon
תפ_46495-03-10,weapon
תפ_000133-03,weapon
תפ_33546-03-13,weapon
תפ_46168-01-12,weapon
תפ_8381-05,weapon
תפח_1102-09,weapon
תפ_333-03,weapon
תפ_3087-02-11,weapon
תפח_1013-05,weapon
תפ_8314-09,weapon
תפ_14105-02-15,weapon
תפ_65646-12-23,weapon
תפ_42326-01-11,weapon
תפ_500-09,weapon
תפח_1119-08,weapon
תפח_1080-06,weapon
תפ_132-03,weapon
תפ_1047-00,weapon
תפ_40318-07,weapon
תפ_4031-01-22,weapon
תפ_1605-01,weapon
תפ_1820-04,weapon
תפ_14525-10-10,weapon
תפ_52898-07-11,weapon
תפ_34622-06-10,weapon
תפ_8047-06,weapon
תפ_40157-05,weapon
תפח_14480-04-12,weapon
תפ_35694-09-11,weapon
תפ_40047-02,weapon
תפ_1195-01,weapon
תפח_1006-07,weapon
תפ_1118-00,weapon
תפ_6134-07,weapon
תפ_2223-04,weapon
תפח_1013-07,weapon
תפ_2571-06-11,weapon
תפ_261-03,weapon
תפ_5020-06,weapon
תפח_1083-08,weapon
תפ_51686-12-12,weapon
תפ_8286-05,weapon
תפ_003040-02,weapon
תפ_1824-06,weapon
תפ_36909-07-20,weapon
תפ_8200-04,weapon
תפ_33638-01-15,weapon
תפ_400-11-23,weapon
תפ_3070-05-10,weapon
תפ_4129-05,weapon
תפ_41724-02-10,weapon
תפ_8284-09,weapon
תפח_21643-02-11,weapon
תפ_24894-09-12,weapon
תפ_40243-03,weapon
תפ_60084-07-20,weapon
תפ_16044-03-10,weapon
תפ_14020-05-15,weapon
תפח_7043-06,weapon
תפ_19967-05,weapon
תפ_461-02,weapon
תפ_7089-03-21,weapon
תפח_5013-02,weapon
תפ_39520-12-21,weapon
תפ_3009-04,weapon
תפ_1191-02,weapon
תפ_26182-10-14,weapon
תפ_8190-06,weapon
תפ_1060-04,weapon
תפ_8167-05,weapon
תפ_5137-06,weapon
תפ_21971-07-18,weapon
תפח_55800-02-13,weapon
תפח_1067-09,weapon
תפח_1046-08,weapon
תפ_776-11-10,weapon
תפ_3133-04,weapon
תפ_3167-04,weapon
תוב_12476-07-09,weapon
תפ_51728-01-11,weapon
תפ_54232-11-10,weapon
תפ_388-03,weapon
תפ_240-03,weapon
תפ_3902-08-09,weapon
תפ_3093-04,weapon
תפ_374-01,weapon
תפ_24839-02-11,weapon
תפ_27988-04-11,weapon
תפ_3037-04,weapon
תפ_42834-02-11,weapon
תפ_1333-09,weapon
תפ_52174-12-10,weapon
תפח_4040-07,weapon
תפ_1072-09,weapon
תפ_15905-09-10,weapon
תפ_50014-08,weapon
תפ_3548-04-11,weapon
תפ_3126-07-08,weapon
תפ_48341-03-11,weapon
תפ_6695-10-23,weapon
תפ_41216-03-22,weapon
תפ_40008-06,weapon
תפ_8229-05,weapon
תפ_40152-03,weapon
תפ_17917-08-10,weapon
תפ_31918-04-11,weapon
תפ_8106-07,weapon
תפ_8245-09,weapon
תפח_4071-07,weapon
תפ_12181-10-09,weapon
תפ_3877-07,weapon
תפ_3252-02,weapon
תפח_5050-08,weapon
תפח_1106-01,weapon
תפ_65677-11-15,weapon
תפח_12549-10-17,weapon
תפ_318-04,weapon
תפ_8171-06,weapon
ת_פ_000120-06,weapon
תפ_1257-01,weapon
תפ_32917-08-11,weapon
תפ_8192-04,weapon
תפ_25-10,weapon
תפ_65282-02-19,weapon
תפח_13225-06-20,weapon
תפ_372-02,weapon
תפ_2757-08,weapon
תפ_38274-09-10,weapon
תפ_25375-02-12,weapon
תפ_13253-01-22,weapon
תפ_18763-10-11,weapon
תפ_17318-02-11,weapon
תפ_1896-09,weapon
תפ_2121-03,weapon
תפ_32779-07-10,weapon
תפ_40089-05,weapon
תפ_3214-11-12,weapon
תפ_368-01,weapon
תפ_166-08,weapon
תפ_6082-07,weapon
תפ_21770-07-10,weapon
תפ_166-07-11,weapon
תפ_52085-01-15,weapon
תפ_62958-10-15,weapon
תפ_4725-08-09,weapon
תפ_7676-03-23,weapon
תפ_30891-03-13,weapon
תפ_40089-07,weapon
תפ_260-03,weapon
תפ_000249-03,weapon
תפח_1030-07,weapon
תפ_29800-03-11,weapon
תפ_7756-06-09,weapon
תפ_70392-03-23,weapon
תפ_44750-02-12,weapon
תפ_40306-05,weapon
תפ_51829-07-11,weapon
תפ_23362-03-10,weapon
תפ_4518-08-09,weapon
תפח_1165-08,weapon
תפ_5795-07-14,weapon
תפ_8067-08,weapon
תפ_8079-07,weapon
תפ_14824-12-13,weapon
תפ_2092-06,weapon
תפ_1540-03,weapon
תפח_1239-02,weapon
תפח_1125-02,weapon
תפ_7168-08-23,weapon
תפ_18793-10-10,weapon
תפ_339-93,weapon
תפ_1075-04,weapon
תפ_1234-04,weapon
תפ_35956-06-17,weapon
תפח_5016-08,weapon
תפח_44190-08-10,weapon
תפ_50282-06-11,weapon
תפ_40214-05,weapon
תפ_13-02-14,weapon
תפ_48759-06-12,weapon
תפח_16395-12-10,weapon
תפח_3165-12-08,weapon
תפ_25842-03-12,weapon
תפ_56031-10-19,weapon
תפח_5007-02,weapon
תפ_4206-01-09,weapon
תפ_3045-07-21,weapon
תפח_1099-05,weapon
תפ_9349-05-09,weapon
תפ_1171-05,weapon
תפח_52815-12-13,weapon
תפ_5011-06,weapon
תפ_32597-09-11,weapon
תפ_6136-07,weapon
תפח_58351-07-14,weapon
תפ_8684-06-16,weapon
תפ_42836-09-14,weapon
תפ_53772-07-17,weapon
תפ_40260-05,weapon
תפ_64156-03-23,weapon
תפ_23194-02-11,weapon
תפ_22022-11-10,weapon
תפ_233-95,weapon
תפ_1055-01,weapon
תפח_536-05,weapon
תפ_4176-05-16,weapon
תפ_18402-08-13,weapon
תפ_33920-03-20,weapon
תפ_4051-09,weapon
תפח_49989-02-13,weapon
תפ_4079-09,weapon
תפח_1163-06,weapon
תפ_355-09,weapon
תפ_26434-03-11,weapon
תפ_38225-07-14,weapon
תפ_22782-12-16,weapon
תפ_040353-99,weapon
תפ_2141-12-22,weapon
תפח_1019-09,weapon
תפ_50321-03-16,weapon
תפ_8141-97,weapon
תפ_62958-09-17,weapon
תפ_2099-02,weapon
תפ_255-03,weapon
תפ_582-12-10,weapon
תפ_1221-02,weapon
תפ_50481-07-19,weapon
תפ_2091-07,weapon
תפ_7013-08,weapon
תפ_1844-04,weapon
תפ_54764-01-20,weapon
תפ_48506-10-17,weapon
תוב_51975-05-10,weapon
תפ_14824-09-10,weapon
תפ_40004-04,weapon
תפ_2132-06,weapon
תפ_56282-02-12,weapon
תפ_48337-03-11,weapon
תפ_26406-10-11,weapon
תפ_008035-97,weapon
תפ_39675-11-20,weapon
תפ_2353-04,weapon
תפ_12498-10-12,weapon
תפ_8171-02,weapon
תפ_54384-09-19,weapon
תפ_136-03,weapon
ת_פ_448-04,weapon
תפ_4017-05,weapon
תפ_32694-03-11,weapon
תפ_7550-04-11,weapon
ת_פ_004986-01,weapon
תפ_3090-07,weapon
תפ_4080-09,weapon
תפ_44352-03-12,weapon
תפ_30880-04-10,weapon
תפח_38-08,weapon
תפ_9051-03-10,weapon
תפ_2327-05,weapon
תפ_6491-08,weapon
תפ_5242-06,weapon
תפ_3369-08,weapon
תפ_5815-05-18,weapon
תפ_2004-09,weapon
תפח_1002-07,weapon
תפ_21302-11-09,weapon
תפ_33734-07-11,weapon
תפ_24007-11-11,weapon
תפ_2371-07,weapon
תפ_262-03,weapon
תפ_112-08,weapon
תפ_31822-04-21,weapon
תפ_1117-05,weapon
תפ_21163-03-11,weapon
תפ_8261-06,weapon
תפ_43390-05-11,weapon
תפ_000132-03,weapon
תפ_8264-05,weapon
תפ_228-03,weapon
תפח_25253-07-10,weapon
תפ_2240-09,weapon
תפ_45095-05-15,weapon
תפ_2345-07,weapon
ת_פ_7303-04,weapon
תפ_351-03,weapon
תפ_26959-10-12,weapon
תפ_000252-03,weapon
תפח_21297-07-14,weapon
תפ_7473-12-11,weapon
תפח_1072-07,weapon
תפ_8024-06,weapon
תפ_1060-00,weapon
תפ_45098-03-19,weapon
תפ_1182-02,weapon
תפ_12197-11-08,weapon
תפ_32016-10-11,weapon
תפ_54322-01-12,weapon
תפ_1023-04,weapon
תפ_4934-12-11,weapon
תפ_21908-09-16,weapon
תפ_8185-09,weapon
תפ_185-11-12,weapon
תפח_28728-08-17,weapon
תפ_3691-06,weapon
תפ_273-03,weapon
תפ_5163-06,weapon
תפ_13-05-32,weapon
תפ_4363-05,weapon
תפח_1122-08,weapon
תפ_1699-05,weapon
תפ_53063-08-15,weapon
תפ_5647-03-12,weapon
תפ_13164-08-21,weapon
תפח_1171-08,weapon
תפ_3549-07,weapon
תפח_1119-05,weapon
תפ_27339-09-10,weapon
תפ_45208-03-13,weapon
תפח_1164-06,weapon
תפ_4173-09,weapon
תפ_40202-99,weapon
תפ_9122-08,weapon
תפ_48597-03-13,weapon
תפ_820-02,weapon
תפ_268-03,weapon
תפ_8077-00,weapon
תפח_1097-07,weapon
תפ_2945-05,weapon
תפ_12753-11-10,weapon
תפ_1025-06,weapon
תפ_279-99,weapon
תפ_3114-02,weapon
תפ_2991-06,weapon
תפ_8858-03-13,weapon
ת_פ_001019-04,weapon
תפ_1255-02,weapon
תפ_35259-01-13,weapon
תפ_001197-01,weapon
תפ_119-08,weapon
תוב_34882-04-10,weapon
תפ_001229-01,weapon
תפ_18579-10-16,weapon
תפ_2298-08,weapon
תפח_1073-07,weapon
תפ_31754-11-09,weapon
תפ_18799-06-13,weapon
תפ_2325-08,weapon
תפח_1058-08,weapon
תפ_20613-06-17,weapon
תפח_1025-09,weapon
תפ_3085-07,weapon
תפ_3498-07,weapon
תפ_1890-08,weapon
תפח_42885-07-12,weapon
תפ_62790-10-13,weapon
תפ_3126-07,weapon
תפ_6413-08,weapon
תפ_8053-03,weapon
תפ_53169-10-13,weapon
תפ_2063-06,weapon
תפ_000446-04,weapon
תפ_3089-02,weapon
תפ_2243-01,weapon
תפ_53489-02-13,weapon
תפ_30570-07-16,weapon
תפ_31580-09-12,weapon
תפ_32995-11-09,weapon
תפ_8161-07,weapon
תפח_3048-06,weapon
תפ_65587-11-15,weapon
תפ_45092-04-14,weapon
תפ_40225-05,weapon
תפ_20674-07-12,weapon
תפ_8070-05,weapon
תפ_5219-06,weapon
תפח_57031-03-11,weapon
תפ_8217-09,weapon
תפ_5021-06,weapon
תפ_8056-08,weapon
תפ_40320-04,weapon
תפ_6731-08,weapon
תפ_533-10-16,weapon
תפ_1001-05,weapon
תוב_16561-09-10,weapon
תפ_8689-01-09,weapon
תפח_651-09,weapon
תפ_21394-11-10,weapon
תפ_36654-10-10,weapon
תפ_260-08,weapon
תפ_1390-12-13,weapon
תפח_1086-05,weapon
תפ_1043-07,weapon
תפ_3805-07-10,weapon
תפ_3079-07,weapon
תפ_6785-05-16,weapon
תפ_3848-00,weapon
תפ_3525-11-11,weapon
תפח_1051-07,weapon
תפ_34677-10-13,weapon
תפ_2665-05-10,weapon
תפ_10216-05-15,weapon
תפ_12695-02-09,weapon
תפ_30669-04-15,weapon
תפ_41-10,weapon
תפ_4104-05,weapon
תפ_19676-05-21,weapon
תפ_12094-07-08,weapon
תפ_7426-01,weapon
תפח_36370-02-10,weapon
תפ_416-99,weapon
תפ_26158-04-11,weapon
תפ_9456-04,weapon
תפ_3756-09,weapon
תפ_1188-09,weapon
תפ_26833-04-10,weapon
תפ_9188-11-08,weapon
תפח_5799-12-11,weapon
תפ_312-94,weapon
תפ_13936-03-12,weapon
תפח_1142-07,weapon
תפ_465-09,weapon
תפ_26026-10-09,weapon
תפ_8011-02,weapon
תפ_1012-05,weapon
תפ_1091-04,weapon
תפ_3014-08,weapon
תפח_1148-07,weapon
תוב_37417-08-10,weapon
תפ_1886-02,weapon
תפ_10981-12-10,weapon
תפ_38450-08-11,weapon
תפ_3735-09,weapon
תפ_26360-09-10,weapon
תפ_16767-11-11,weapon
תפ_8164-03,weapon
תפ_48539-05-11,weapon
תפ_15858-07-09,weapon
תפ_000231-03,weapon
תפח_5799-12,weapon
תפ_3004-02,weapon
תפ_25077-08-11,weapon
תפ_8145-04,weapon
תפ_223-03,weapon
תפח_308-10,weapon
תפ_12985-06-10,weapon
תפ_6012-07,weapon
תפ_342-05-12,weapon
תפ_3111-06,weapon
תפ_52497-02-11,weapon
תפ_1134-01,weapon
תפ_45215-03-13,weapon
תפ_2509-04-09,weapon
תפ_16772-03-10,weapon
תפ_2345-08,weapon
תפ_8625-12-08,weapon
תפ_1092-02,weapon
תפ_8176-05,weapon
תפ_12192-07-11,weapon
תפ_379-98,weapon
תפ_13292-09-10,weapon
תפח_38855-08-10,weapon
תפ_45083-08-21,weapon
תפ_000129-03,weapon
תוב_28085-10-10,weapon
תוב_37016-08-10,weapon
תפח_23488-08-13,weapon
תפ_1992-05,weapon
תפ_1900-09,weapon
תפח_5044-08,weapon
תפ_24991-08-11,weapon
תפ_45630-07-18,weapon
תפ_46452-01-12,weapon
תפ_53154-06-12,weapon
תפ_3106-98,weapon
תפ_25834-06-11,weapon
תפ_3120-07,weapon
ת_פ_3110-07,weapon
תפ_3083-06,weapon
תפ_14403-11-21,weapon
תפ_41883-03-10,weapon
תפ_3158-07,weapon
תפ_23-96,weapon
תפ_327-98,weapon
תפ_5372-09,weapon
תפ_13240-08-10,weapon
תפ_11011-09-14,weapon
תפ_37846-11-11,weapon
תפ_1177-07,weapon
תפ_1161-07,weapon
תפ_6015-08,weapon
תפ_104-10,weapon
תפ_1325-08,weapon
תפ_8042-98,weapon
תפ_1470-03,weapon
תפ_2908-07,weapon
תפ_8123-00,weapon
תפ_1732-12-08,weapon
תפ_133-03,weapon
תפ_40130-08,weapon
תפ_1389-10-09,weapon
תפח_1160-06,weapon
תפ_4543-09,weapon
תוב_34264-07-10,weapon
תפ_1601-08-09,weapon
תפ_30004-02-11,weapon
תפ_26356-05-10,weapon
תפ_9732-01-10,weapon
תפ_3289-08,weapon
תפ_24999-12-10,weapon
תפ_1552-06,weapon
תפח_1164-08,weapon
תפ_28898-12-12,weapon
תפ_000223-03,weapon
תפ_2498-08,weapon
תפח_627-09,weapon
תפ_4574-09-10,weapon
תפ_20509-07-12,weapon
תפח_499-95,weapon
תפ_352-03,weapon
תפ_2158-02,weapon
תפ_1560-09,weapon
תפ_8332-05,weapon
תפ_1554-02,weapon
תפ_11383-02-11,weapon
תפ_55877-12-22,weapon
תפ_9544-06-09,weapon
תפ_40222-07,weapon
תפ_5246-06,weapon
תפ_2230-09,weapon
תפ_5-03,weapon
תפ_134-09,weapon
תפ_6063-07,weapon
תפ_31591-08-13,weapon
תפ_3070-02,weapon
תפ_50540-10-15,weapon
תפ_14492-11-09,weapon
תפ_60153-06-22,weapon
תפ_28667-04-11,weapon
תפ_3023-00,weapon
תפ_16540-11-11,weapon
תפ_29727-05-17,weapon
תפ_7801-06-09,weapon
תפ_2056-06,weapon
תפ_9154-03-20,weapon
תפ_14385-07-16,weapon
תפ_22534-08-10,weapon
תפ_396-03,weapon
תפ_207-08,weapon
תפ_230-01,weapon
תפ_30751-10-11,weapon
תפ_10259-08,weapon
תפ_8204-06,weapon
תפ_7136-08,weapon
תפ_4473-09,weapon
תפ_8113-08,weapon
תפ_3194-04,weapon
תפ_42458-02-15,weapon
תפ_167-08,weapon
תפ_6096-07,weapon
תפ_23786-12-14,weapon
תפ_6075-07,weapon
תפ_1996-05,weapon
תפ_11170-04-12,weapon
תפ_24008-09-10,weapon
תפ_3018-06,weapon
תפ_163-99,weapon
תפ_3511-03,weapon
תפ_8001-05,weapon
תפ_3097-04,weapon
תפ_8040-01,weapon
תפ_2404-05,weapon
תפ_44512-05-10,weapon
תפ_6019-07,weapon
תפ_39986-05-16,weapon
תפ_20573-06-10,weapon
תפ_40282-01,weapon
תפ_1004-05,weapon
תפ_57854-03-23,weapon
תפ_1277-09,weapon
תפ_1053-05,weapon
תפ_37056-09-15,weapon
תפ_22024-02-21,weapon
תפ_1019-00,weapon
תפ_2081-02,weapon
תפח_4069-07,weapon
תפ_5127-06,weapon
תפ_5221-11-19,weapon
תפ_39057-06-10,weapon
תפ_1289-07,weapon
תפ_42051-10-20,weapon
תפ_112-03,weapon
תפ_1045-01,weapon
תפ_11965-03-10,weapon
תוב_45186-11-10,weapon
תפ_7581-04-09,weapon
תפ_3088-07,weapon
תפ_40235-05,weapon
ת_פ_175-08,weapon
תפ_10468-04-09,weapon
תפ_2485-06,weapon
תפ_11038-05-10,weapon
תפ_8239-03,weapon
תפ_2078-08,weapon
תפ_10690-02-10,weapon
תפח_1060-08,weapon
תפ_15148-03-12,weapon
תפ_2181-09,weapon
תפ_44187-05-10,weapon
תפ_16868-06-11,weapon
תפ_103-98,weapon
תוב_30287-03-10,weapon
תפ_7749-10-09,weapon
תפח_1132-06,weapon
תפ_8282-09,weapon
תפ_4175-09,weapon
ת_פ_000288-08,weapon
תפ_3425-06,weapon
תפח_37913-06-10,weapon
תפח_1119-06,weapon
תפ_22654-11-09,weapon
תוב_40768-08-10,weapon
תפ_5004-06,weapon
תפ_5186-03-20,weapon
תפ_34084-03-20,weapon
תפ_9033-11-10,weapon
תפ_6136-07-14,weapon
תפ_1039-07,weapon
תפ_6611-08-09,weapon
m01008097-376,weapon
תפח_10-08,weapon
תפ_1077-06,weapon
תפ_1210-02,weapon
תפ_8166-03,weapon
תפ_4293-05,weapon
תפ_8184-09,weapon
תפח_11644-01-10,weapon
תפח_1108-07,weapon
תפ_1074-07,weapon
תפח_44242-03-11,weapon
תפח_1027-07,weapon
תפח_10788-05-14,weapon
תפ_1802-04,weapon
תפ_53797-04-15,weapon
תפ_47667-04-14,weapon
תפ_43926-03-11,weapon
תפ_8032-06,weapon
תפ_8147-03,weapon
תפ_76595-05-23,weapon
תפ_5290-08,weapon
תפ_1832-05-10,weapon
תפ_4096-05,weapon
תפ_5418-07,weapon
תפ_1158-07,weapon
תפ_2948-04,weapon
תפח_1042-07,weapon
תפ_1433-07,weapon
תפ_1881-08,weapon
תפ_1216-06-11,weapon
תפ_1801-09,weapon
תפ_32699-02-11,weapon
תפ_274-02,weapon
תפח_4072-07,weapon
תפ_1286-06,weapon
תפ_12116-00,weapon
תפ_70375-07-20,weapon
תפח_5018-08,weapon
תפ_36-03,weapon
תפ_8077-02,weapon
תפ_2095-05,weapon
תפ_4011-05,weapon
תפ_15316-10-12,weapon
תפ_7311-12-22,weapon
תפ_000180-03,weapon
תפ_21128-09-12,weapon
תפ_49247-05-10,weapon
תפ_51916-02-16,weapon
תפ_1141-03,weapon
תפ_49958-12-10,weapon
תפ_003665-99,weapon
תפ_1633-08,weapon
תפ_8009-04,weapon
תפ_41611-10-14,weapon
תפ_40823-03-22,weapon
תפ_21801-06-15,weapon
תפח_1090-08,weapon
תפ_27179-12-23,weapon
תפ_18508-08-13,weapon
תפ_6951-08,weapon
תפ_114-08,weapon
תפ_5735-06-11,weapon
תפ_21954-02-11,weapon
תפ_904-03,weapon
תפח_6101-02-09,weapon
תפ_19921-04-14,weapon
תפ_455-06-10,weapon
תפ_40395-02,weapon
תפ_24625-02-11,weapon
תפ_22920-10-09,weapon
תפ_7028-08,weapon
תפח_1152-09,weapon
תפ_25017-09-20,weapon
תפ_4766-01-19,weapon
תפ_5120-03,weapon
תפ_7012-08,weapon
תפ_33070-12-11,weapon
תפ_11504-06-08,weapon
תוב_47678-11-10,weapon
תפ_51301-10-14,weapon
תפ_487-06,weapon
תפ_1382-09,weapon
תפח_8-10,weapon
תפ_293-99,weapon
תפ_5956-08,weapon
תפ_40367-00,weapon
תפ_19218-08-19,weapon
תפ_165-08,weapon
תפ_3977-05,weapon
תפ_62447-05-20,weapon
תפ_1251-01,weapon
תפ_280-08,weapon
תפ_13706-08-12,weapon
תפ_8182-08,weapon
תפ_7391-08,weapon
תפ_3792-03,weapon
תפ_1423-07,weapon
תפ_246-98,weapon
תפ_1694-07-08,weapon
תפ_53585-08-10,weapon
תפ_10206-98,weapon
תפ_8002-03,weapon
תפ_8174-03,weapon
תפ_14991-07-15,weapon
תפח_52251-05-11,weapon
תפ_1710-10-08,weapon
תפ_3712-09-08,weapon
תפ_27584-11-15,weapon
תפ_420-09,weapon
תפ_24181-02-15,weapon
תפ_216-98,weapon
תפ_46079-07-12,weapon
תפ_1495-04,weapon
תפ_22094-03-21,weapon
תפ_40277-02,weapon
תפ_40400-03,weapon
תפ_6018-09-08,weapon
תפ_12090-11-09,weapon
תפ_2138-03,weapon
תפ_1295-09,weapon
תפ_2154-06,weapon
תפ_30962-12-09,weapon
תפ_6387-04-09,weapon
תפ_29650-01-18,weapon
תפ_8097-01,weapon
תפ_1126-02,weapon
תפ_15530-08-10,weapon
תפח_2643-11-10,weapon
תפ_40331-05,weapon
תפ_3128-07,weapon
תפ_40179-01,weapon
תפ_12048-02-15,weapon
תפ_39983-07-11,weapon
תפ_40187-99,weapon
תפ_10504-08,weapon
תפ_001207-01,weapon
תפ_12251-11-11,weapon
תפ_3381-08,weapon
תפ_2399-08,weapon
תפ_40815-12-19,weapon
תפ_8235-04,weapon
תפ_32606-11-15,weapon
תפ_20604-12-09,weapon
תפ_1961-04,weapon
תפ_43990-06-14,weapon
תפח_1143-06,weapon
תפ_8203-06,weapon
תפ_2896-07,weapon
תפ_21113-08-12,weapon
תפ_5362-12-09,weapon
תפ_31239-02-13,weapon
תפ_4855-08-15,weapon
תפ_3548-03-10,weapon
תפ_989-05,weapon
תפ_8053-05,weapon
תפח_5012-02,weapon
תפ_17135-07-10,weapon
תפ_8216-09,weapon
תפ_57124-10-10,weapon
תפ_3137-04,weapon
תפ_2365-08,weapon
תפ_8090-02,weapon
תפ_3887-04-09,weapon
תפ_1612-08,weapon
תפ_31661-09-17,weapon
תפ_1729-07,weapon
תפ_7064-08,weapon
תפח_1078-08,weapon
תפ_3137-05,weapon
תפ_257-98,weapon
תפ_1786-09,weapon
תפ_2661-07,weapon
תפח_1113-09,weapon
תפ_1262-02,weapon
תפ_906-05,weapon
תפח_1072-08,weapon
תפ_549-97,weapon
תפ_14809-03-11,weapon
תפ_6604-03-14,weapon
תפח_1094-07,weapon
תפח_1152-06,weapon
תפ_1377-07,weapon
תפ_1141-07,weapon
תפ_3038-07,weapon
