verdict_1,verdict_2,side,פיצרים_לפני_המרה_לפורמט_ידני,פיצרים_אחרי_המרה_לפורמט_ידני
ME-16-11-13999-863,m01008097-376,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [רימון רסס]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""כדורי רובה ושתי מחסניות"", ""עבירות נוספות"": ""מעשה פזיזות ורשלנות כהגדרתם בסעיף 338(5) לחוק העונשין"", ""תכנון"": ""לא"", ""שימוש"": ""זריקת רימון""}","{""אופן החזקת הנשק"": ""בבית, על גופו, סמוך לבית"", ""כמות תחמושת"": ""כדורי רובה ושתי מחסניות"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רימון רסס]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""מעשה פזיזות ורשלנות כהגדרתם בסעיף 338(5) לחוק העונשין"", ""שימוש"": ""זריקת רימון"", ""תכנון"": ""לא""}"
ME-16-06-50916-362,ME-15-03-29911-554,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""לא פחות משישה כדורים, ולאחר מכן ירה מספר כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""עבירות נוספות"": ""איומים, יריות באזור מגורים, מעשה פזיזות ורשלנות, נהיגה בזמן פסילה, נהיגה ללא רישיון נהיגה"", ""תכנון"": ""לא"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""לא פחות משישה כדורים, ולאחר מכן ירה מספר כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""איומים, יריות באזור מגורים, מעשה פזיזות ורשלנות, נהיגה בזמן פסילה, נהיגה ללא רישיון נהיגה"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-16-06-50916-362,ME-15-03-29911-554,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""מחסנית ובה 12 כדורים, מחסנית נוספת, קופסא המכילה 20 כדורים נוספים, 24 כדורים נוספים"", ""עבירות נוספות"": ""ירי מנשק חם באזור מגורים"", ""תכנון"": ""לא"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ובה 12 כדורים, מחסנית נוספת, קופסא המכילה 20 כדורים נוספים, 24 כדורים נוספים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי מנשק חם באזור מגורים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
SH-16-11-49772-358,ME-17-02-54432-484,1,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""גנב"", ""עבירות נוספות"": ""גניבה בהתאם לסעיף 383(א)(1) וסעיף 384 לחוק העונשין, התשל\""ז-1977"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""גנב"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""גניבה בהתאם לסעיף 383(א)(1) וסעיף 384 לחוק העונשין, התשל\""ז-1977"", ""תכנון"": ""לא""}"
SH-16-11-49772-358,ME-17-02-54432-484,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
ME-14-02-51828-88,ME-14-03-48488-922,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק - אם לא נמצא בטבלה"": ""שני רובי ציד מאולתרים"", ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""סוג הנשק - אם לא נמצא בטבלה"": ""שני רובי ציד מאולתרים""}"
ME-14-02-51828-88,ME-14-03-48488-922,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""כן"", ""סוג הנשק [מטען חבלה]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""מכשיר טלפון נייד המשמש כמערכת הפעלה במטעני חבלה מאולתרים"", ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""ייצר"", ""כמות תחמושת"": ""47 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""עבירות נוספות"": ""היזק בזדון בחומר נפיץ לפי סעיף 454 לחוק העונשין"", ""תכנון"": ""כן"", ""שימוש"": ""הפעלת מטען""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""ייצר"", ""כמות תחמושת"": ""47 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [מטען חבלה]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, ייצור נשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""היזק בזדון בחומר נפיץ לפי סעיף 454 לחוק העונשין"", ""שימוש"": ""הפעלת מטען"", ""תכנון"": ""כן"", ""סוג הנשק - אם לא נמצא בטבלה"": ""מכשיר טלפון נייד המשמש כמערכת הפעלה במטעני חבלה מאולתרים""}"
ME-14-12-6904-57,ME-18-04-19642-504,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""עבירות נוספות"": ""החזקת סם לצריכה עצמית, לפי סעיף 7(א) לפקודת הסמים המסוכנים, התשל\""ג-1973"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""החזקת סם לצריכה עצמית, לפי סעיף 7(א) לפקודת הסמים המסוכנים, התשל\""ג-1973"", ""תכנון"": ""לא""}"
ME-14-12-6904-57,ME-18-04-19642-504,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות ולא פחות מ 40 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""עבירות נוספות"": ""מעשי פזיזות ורשלנות, לפי ס' 338(א)(5) לחוק"", ""תכנון"": ""לא"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות ולא פחות מ 40 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""מעשי פזיזות ורשלנות, לפי ס' 338(א)(5) לחוק"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-18-10-30972-637,ME-14-11-7498-539,1,"{""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""כן"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [רובה סער ]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""תכנון"": ""כן""}","{""אופן קבלת הנשק"": ""רכש"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""ניסיון לסחר"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""כן""}"
ME-18-10-30972-637,ME-14-11-7498-539,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""כן"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [רובה סער ]"": 2.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""מחסנית ובה 29 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""עבירות נוספות"": ""קשירת קשר לביצוע פשע, גניבה, ניסיון לסחר בנשק"", ""תכנון"": ""כן""}","{""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""מחסנית ובה 29 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רובה סער ]"": 2.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק, ניסיון לסחר"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""עבירות נוספות"": ""קשירת קשר לביצוע פשע, גניבה, ניסיון לסחר בנשק"", ""תכנון"": ""כן""}"
ME-17-02-54432-484,ME-16-07-45228-25,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
