canonical_id,domain,csv_path,docx_path,csv_source,docx_source,csv_size,docx_size,verdict,sentencing_range_low,sentencing_range_high,sentencing_classification,sentencing_confidence,citations_count,domain_unified,year,sentencing_sentence
עפ_6767-18,appeals,,docx/עפ_6767-18.docx,,new_try_unified_appeals,,47733.0,,,,,,,,2018.0,
עפ_3998-17,appeals,,docx/עפ_3998-17.docx,,new_try_unified_appeals,,47727.0,,,,,,,,2017.0,
עפ_1781-19,appeals,,docx/עפ_1781-19.docx,,new_try_unified_appeals,,47713.0,,,,,,,,2019.0,
עפ_1548-17,appeals,,docx/עפ_1548-17.docx,,new_try_unified_appeals,,47645.0,,,,,,,,2017.0,
עפ_634-19,appeals,,docx/עפ_634-19.docx,,new_try_unified_appeals,,47628.0,,,,,,,,2019.0,
עפ_2370-20,appeals,,docx/עפ_2370-20.docx,,new_try_unified_appeals,,47586.0,,,,,,,,2020.0,
עפ_1986-22,appeals,,docx/עפ_1986-22.docx,,new_try_unified_appeals,,47576.0,,,,,,,,2022.0,
עפ_4597-13,appeals,,docx/עפ_4597-13.docx,,new_try_unified_appeals,,47548.0,,,,,,,,2013.0,
עפ_6544-16,appeals,,docx/עפ_6544-16.docx,,new_try_unified_appeals,,47459.0,,,,,,,,2016.0,
עפ_4050-08,appeals,,docx/עפ_4050-08.docx,,new_try_unified_appeals,,47427.0,,,,,,,,2008.0,
עפ_2014-20,appeals,,docx/עפ_2014-20.docx,,new_try_unified_appeals,,47409.0,,,,,,,,2020.0,
עפ_2840-23,appeals,,docx/עפ_2840-23.docx,,new_try_unified_appeals,,47399.0,,,,,,,,2023.0,
עפ_5862-14,appeals,,docx/עפ_5862-14.docx,,new_try_unified_appeals,,47359.0,,,,,,,,2014.0,
עפ_5359-20,appeals,,docx/עפ_5359-20.docx,,new_try_unified_appeals,,47269.0,,,,,,,,2020.0,
עפ_3591-17,appeals,,docx/עפ_3591-17.docx,,new_try_unified_appeals,,47261.0,,,,,,,,2017.0,
עפ_1816-18,appeals,,docx/עפ_1816-18.docx,,new_try_unified_appeals,,47197.0,,,,,,,,2018.0,
עפ_10105-16,appeals,,docx/עפ_10105-16.docx,,new_try_unified_appeals,,47094.0,,,,,,,,2016.0,
עפ_4087-19,appeals,,docx/עפ_4087-19.docx,,new_try_unified_appeals,,47072.0,,,,,,,,2019.0,
עפ_593-18,appeals,,docx/עפ_593-18.docx,,new_try_unified_appeals,,47069.0,,,,,,,,2018.0,
עפ_6907-19,appeals,,docx/עפ_6907-19.docx,,new_try_unified_appeals,,47033.0,,,,,,,,2019.0,
עפ_7162-19,appeals,,docx/עפ_7162-19.docx,,new_try_unified_appeals,,47026.0,,,,,,,,2019.0,
עפ_22744-03-15,appeals,,docx/עפ_22744-03-15.docx,,new_try_unified_appeals,,47008.0,SH-15-03-22744-951,,,,,4.0,drugs,2015.0,
עפ_7931-18,appeals,,docx/עפ_7931-18.docx,,new_try_unified_appeals,,46751.0,,,,,,,,2018.0,
עפ_2127-17,appeals,,docx/עפ_2127-17.docx,,new_try_unified_appeals,,46733.0,,,,,,,,2017.0,
עפ_2251-11,appeals,,docx/עפ_2251-11.docx,,new_try_unified_appeals,,46711.0,,,,,,,,2011.0,
עפ_2733-20,appeals,,docx/עפ_2733-20.docx,,new_try_unified_appeals,,46694.0,,,,,,,,2020.0,
עפ_2359-17,appeals,,docx/עפ_2359-17.docx,,new_try_unified_appeals,,46690.0,,,,,,,,2017.0,
עפ_3300-16,appeals,,docx/עפ_3300-16.docx,,new_try_unified_appeals,,46638.0,,,,,,,,2016.0,
עפ_3705-17,appeals,,docx/עפ_3705-17.docx,,new_try_unified_appeals,,46633.0,,,,,,,,2017.0,
עפ_5300-20,appeals,,docx/עפ_5300-20.docx,,new_try_unified_appeals,,46605.0,,,,,,,,2020.0,
עפ_779-19,appeals,,docx/עפ_779-19.docx,,new_try_unified_appeals,,46602.0,,,,,,,,2019.0,
עפ_7868-21,appeals,,docx/עפ_7868-21.docx,,new_try_unified_appeals,,46581.0,,,,,,,,2021.0,
עפ_559-22,appeals,,docx/עפ_559-22.docx,,new_try_unified_appeals,,46575.0,,,,,,,,2022.0,
עפ_8777-18,appeals,,docx/עפ_8777-18.docx,,new_try_unified_appeals,,46518.0,,,,,,,,2018.0,
עפ_4442-19,appeals,,docx/עפ_4442-19.docx,,new_try_unified_appeals,,46490.0,,,,,,,,2019.0,
עפ_5769-14,appeals,,docx/עפ_5769-14.docx,,new_try_unified_appeals,,46468.0,,,,,,,,2014.0,
עפ_1599-21,appeals,,docx/עפ_1599-21.docx,,new_try_unified_appeals,,46378.0,,,,,,,,2021.0,
עפ_6009-19,appeals,,docx/עפ_6009-19.docx,,new_try_unified_appeals,,46317.0,,,,,,,,2019.0,
עפ_8317-16,appeals,,docx/עפ_8317-16.docx,,new_try_unified_appeals,,46278.0,,,,,,,,2016.0,
עפ_1745-20,appeals,,docx/עפ_1745-20.docx,,new_try_unified_appeals,,46276.0,,,,,,,,2020.0,
עפ_6736-16,appeals,,docx/עפ_6736-16.docx,,new_try_unified_appeals,,46218.0,,,,,,,,2016.0,
עפ_1900-18,appeals,,docx/עפ_1900-18.docx,,new_try_unified_appeals,,46115.0,,,,,,,,2018.0,
עפ_7596-20,appeals,,docx/עפ_7596-20.docx,,new_try_unified_appeals,,46105.0,,,,,,,,2020.0,
עפ_5300-16,appeals,,docx/עפ_5300-16.docx,,new_try_unified_appeals,,46070.0,,,,,,,,2016.0,
עפ_5330-20,appeals,,docx/עפ_5330-20.docx,,new_try_unified_appeals,,46019.0,,,,,,,,2020.0,
עפ_1259-19,appeals,,docx/עפ_1259-19.docx,,new_try_unified_appeals,,45994.0,,,,,,,,2019.0,
עפ_5432-17,appeals,,docx/עפ_5432-17.docx,,new_try_unified_appeals,,45977.0,,,,,,,,2017.0,
עפ_5469-13,appeals,,docx/עפ_5469-13.docx,,new_try_unified_appeals,,45976.0,,,,,,,,2013.0,
עפ_8063-16,appeals,,docx/עפ_8063-16.docx,,new_try_unified_appeals,,45959.0,,,,,,,,2016.0,
עפ_2770-19,appeals,,docx/עפ_2770-19.docx,,new_try_unified_appeals,,45855.0,,,,,,,,2019.0,
עפ_6943-17,appeals,,docx/עפ_6943-17.docx,,new_try_unified_appeals,,45837.0,,,,,,,,2017.0,
עפ_41827-08-10,appeals,,docx/עפ_41827-08-10.docx,,new_try_unified_appeals,,45684.0,,,,,,,,2010.0,
עפ_3848-16,appeals,,docx/עפ_3848-16.docx,,new_try_unified_appeals,,45675.0,,,,,,,,2016.0,
עפ_9928-16,appeals,,docx/עפ_9928-16.docx,,new_try_unified_appeals,,45671.0,,,,,,,,2016.0,
עפ_3187-21,appeals,,docx/עפ_3187-21.docx,,new_try_unified_appeals,,45667.0,,,,,,,,2021.0,
עפ_1323-13,appeals,,docx/עפ_1323-13.docx,,new_try_unified_appeals,,45627.0,,,,,,,,2013.0,
עפ_4503-16,appeals,,docx/עפ_4503-16.docx,,new_try_unified_appeals,,45618.0,,,,,,,,2016.0,
עפ_1944-20,appeals,,docx/עפ_1944-20.docx,,new_try_unified_appeals,,45611.0,,,,,,,,2020.0,
עפ_2202-17,appeals,,docx/עפ_2202-17.docx,,new_try_unified_appeals,,45581.0,,,,,,,,2017.0,
עפ_2031-23,appeals,,docx/עפ_2031-23.docx,,new_try_unified_appeals,,45549.0,,,,,,,,2023.0,
עפ_279-19,appeals,,docx/עפ_279-19.docx,,new_try_unified_appeals,,45509.0,,,,,,,,2019.0,
עפ_7416-22,appeals,,docx/עפ_7416-22.docx,,new_try_unified_appeals,,45445.0,,,,,,,,2022.0,
עפ_3473-17,appeals,,docx/עפ_3473-17.docx,,new_try_unified_appeals,,45403.0,,,,,,,,2017.0,
עפ_4522-18,appeals,,docx/עפ_4522-18.docx,,new_try_unified_appeals,,45389.0,,,,,,,,2018.0,
עפ_5473-17,appeals,,docx/עפ_5473-17.docx,,new_try_unified_appeals,,45387.0,,,,,,,,2017.0,
עפ_9652-17,appeals,,docx/עפ_9652-17.docx,,new_try_unified_appeals,,45387.0,,,,,,,,2017.0,
עפ_7847-19,appeals,,docx/עפ_7847-19.docx,,new_try_unified_appeals,,45317.0,,,,,,,,2019.0,
עפ_5006-21,appeals,,docx/עפ_5006-21.docx,,new_try_unified_appeals,,45313.0,,,,,,,,2021.0,
עפ_1126-19,appeals,,docx/עפ_1126-19.docx,,new_try_unified_appeals,,45273.0,,,,,,,,2019.0,
עפ_4707-20,appeals,,docx/עפ_4707-20.docx,,new_try_unified_appeals,,45257.0,,,,,,,,2020.0,
עפ_2336-15,appeals,,docx/עפ_2336-15.docx,,new_try_unified_appeals,,45255.0,,,,,,,,2015.0,
עפ_4775-17,appeals,,docx/עפ_4775-17.docx,,new_try_unified_appeals,,45228.0,,,,,,,,2017.0,
עפ_6568-16,appeals,,docx/עפ_6568-16.docx,,new_try_unified_appeals,,45088.0,,,,,,,,2016.0,
עפ_7760-18,appeals,,docx/עפ_7760-18.docx,,new_try_unified_appeals,,45077.0,,,,,,,,2018.0,
עפ_7367-18,appeals,,docx/עפ_7367-18.docx,,new_try_unified_appeals,,44980.0,,,,,,,,2018.0,
עפ_1398-19,appeals,,docx/עפ_1398-19.docx,,new_try_unified_appeals,,44962.0,,,,,,,,2019.0,
עפ_7238-19,appeals,,docx/עפ_7238-19.docx,,new_try_unified_appeals,,44725.0,,,,,,,,2019.0,
עפ_4359-18,appeals,,docx/עפ_4359-18.docx,,new_try_unified_appeals,,44639.0,,,,,,,,2018.0,
עפ_764-21,appeals,,docx/עפ_764-21.docx,,new_try_unified_appeals,,44633.0,,,,,,,,2021.0,
עפ_6590-17,appeals,,docx/עפ_6590-17.docx,,new_try_unified_appeals,,44606.0,,,,,,,,2017.0,
עפ_3511-17,appeals,,docx/עפ_3511-17.docx,,new_try_unified_appeals,,44595.0,,,,,,,,2017.0,
עפ_3427-19,appeals,,docx/עפ_3427-19.docx,,new_try_unified_appeals,,44527.0,,,,,,,,2019.0,
עפ_5430-16,appeals,,docx/עפ_5430-16.docx,,new_try_unified_appeals,,44475.0,,,,,,,,2016.0,
עפג_59106-03-14,appeals,,docx/עפג_59106-03-14.docx,,new_try_unified_appeals,,44460.0,,,,,,,,2014.0,
עפ_7220-19,appeals,,docx/עפ_7220-19.docx,,new_try_unified_appeals,,44456.0,,,,,,,,2019.0,
עפ_5184-18,appeals,,docx/עפ_5184-18.docx,,new_try_unified_appeals,,44376.0,,,,,,,,2018.0,
עפ_8862-16,appeals,,docx/עפ_8862-16.docx,,new_try_unified_appeals,,44317.0,,,,,,,,2016.0,
עפ_10173-16,appeals,,docx/עפ_10173-16.docx,,new_try_unified_appeals,,44276.0,,,,,,,,2016.0,
עפ_5889-16,appeals,,docx/עפ_5889-16.docx,,new_try_unified_appeals,,44219.0,,,,,,,,2016.0,
עפ_2039-20,appeals,,docx/עפ_2039-20.docx,,new_try_unified_appeals,,44183.0,,,,,,,,2020.0,
עפ_2542-19,appeals,,docx/עפ_2542-19.docx,,new_try_unified_appeals,,44159.0,,,,,,,,2019.0,
עפ_5090-18,appeals,,docx/עפ_5090-18.docx,,new_try_unified_appeals,,44151.0,,,,,,,,2018.0,
עפ_4576-18,appeals,,docx/עפ_4576-18.docx,,new_try_unified_appeals,,44139.0,,,,,,,,2018.0,
עפ_205-19,appeals,,docx/עפ_205-19.docx,,new_try_unified_appeals,,44126.0,,,,,,,,2019.0,
עפ_8439-17,appeals,,docx/עפ_8439-17.docx,,new_try_unified_appeals,,44121.0,,,,,,,,2017.0,
עפ_6496-21,appeals,,docx/עפ_6496-21.docx,,new_try_unified_appeals,,44079.0,,,,,,,,2021.0,
עפ_9283-16,appeals,,docx/עפ_9283-16.docx,,new_try_unified_appeals,,44063.0,,,,,,,,2016.0,
עפג_31724-10-13,appeals,,docx/עפג_31724-10-13.docx,,new_try_unified_appeals,,44057.0,,,,,,,,2013.0,
עפ_3944-15,appeals,,docx/עפ_3944-15.docx,,new_try_unified_appeals,,44035.0,,,,,,,,2015.0,
עפ_9965-17,appeals,,docx/עפ_9965-17.docx,,new_try_unified_appeals,,44027.0,,,,,,,,2017.0,
עפ_566-21,appeals,,docx/עפ_566-21.docx,,new_try_unified_appeals,,43956.0,,,,,,,,2021.0,
עפ_9053-20,appeals,,docx/עפ_9053-20.docx,,new_try_unified_appeals,,43881.0,,,,,,,,2020.0,
עפ_1661-20,appeals,,docx/עפ_1661-20.docx,,new_try_unified_appeals,,43855.0,,,,,,,,2020.0,
עפ_4450-11,appeals,,docx/עפ_4450-11.docx,,new_try_unified_appeals,,43818.0,,,,,,,,2011.0,
עפ_489-18,appeals,,docx/עפ_489-18.docx,,new_try_unified_appeals,,43790.0,,,,,,,,2018.0,
עפ_5830-21,appeals,,docx/עפ_5830-21.docx,,new_try_unified_appeals,,43782.0,,,,,,,,2021.0,
עפ_4407-16,appeals,,docx/עפ_4407-16.docx,,new_try_unified_appeals,,43768.0,,,,,,,,2016.0,
עפ_151-21,appeals,,docx/עפ_151-21.docx,,new_try_unified_appeals,,43763.0,,,,,,,,2021.0,
עפ_1928-15,appeals,,docx/עפ_1928-15.docx,,new_try_unified_appeals,,43740.0,,,,,,,,2015.0,
עפ_5401-18,appeals,,docx/עפ_5401-18.docx,,new_try_unified_appeals,,43716.0,,,,,,,,2018.0,
עפ_3633-21,appeals,,docx/עפ_3633-21.docx,,new_try_unified_appeals,,43673.0,,,,,,,,2021.0,
עפ_6962-17,appeals,,docx/עפ_6962-17.docx,,new_try_unified_appeals,,43595.0,,,,,,,,2017.0,
עפ_7852-20,appeals,,docx/עפ_7852-20.docx,,new_try_unified_appeals,,43422.0,,,,,,,,2020.0,
עפ_3982-22,appeals,,docx/עפ_3982-22.docx,,new_try_unified_appeals,,43319.0,,,,,,,,2022.0,
עפ_4154-16,appeals,,docx/עפ_4154-16.docx,,new_try_unified_appeals,,43297.0,,,,,,,,2016.0,
עפ_4456-21,appeals,,docx/עפ_4456-21.docx,,new_try_unified_appeals,,43293.0,,,,,,,,2021.0,
עפ_8244-17,appeals,,docx/עפ_8244-17.docx,,new_try_unified_appeals,,43288.0,,,,,,,,2017.0,
עפ_8470-19,appeals,,docx/עפ_8470-19.docx,,new_try_unified_appeals,,43267.0,,,,,,,,2019.0,
עפ_1397-16,appeals,,docx/עפ_1397-16.docx,,new_try_unified_appeals,,43261.0,,,,,,,,2016.0,
עפ_5139-19,appeals,,docx/עפ_5139-19.docx,,new_try_unified_appeals,,43225.0,,,,,,,,2019.0,
עפ_5813-21,appeals,,docx/עפ_5813-21.docx,,new_try_unified_appeals,,42986.0,,,,,,,,2021.0,
עפ_6197-20,appeals,,docx/עפ_6197-20.docx,,new_try_unified_appeals,,42969.0,,,,,,,,2020.0,
עפ_2104-18,appeals,,docx/עפ_2104-18.docx,,new_try_unified_appeals,,42954.0,,,,,,,,2018.0,
עפ_4820-18,appeals,,docx/עפ_4820-18.docx,,new_try_unified_appeals,,42943.0,,,,,,,,2018.0,
עפ_1109-21,appeals,,docx/עפ_1109-21.docx,,new_try_unified_appeals,,42912.0,,,,,,,,2021.0,
עפ_864-19,appeals,,docx/עפ_864-19.docx,,new_try_unified_appeals,,42877.0,,,,,,,,2019.0,
עפ_4376-16,appeals,,docx/עפ_4376-16.docx,,new_try_unified_appeals,,42864.0,,,,,,,,2016.0,
עפ_6651-18,appeals,,docx/עפ_6651-18.docx,,new_try_unified_appeals,,42858.0,,,,,,,,2018.0,
עפ_391-18,appeals,,docx/עפ_391-18.docx,,new_try_unified_appeals,,42841.0,,,,,,,,2018.0,
עפ_482-20,appeals,,docx/עפ_482-20.docx,,new_try_unified_appeals,,42841.0,,,,,,,,2020.0,
עפ_4180-16,appeals,,docx/עפ_4180-16.docx,,new_try_unified_appeals,,42798.0,,,,,,,,2016.0,
עפ_3332-22,appeals,,docx/עפ_3332-22.docx,,new_try_unified_appeals,,42779.0,,,,,,,,2022.0,
עפ_5385-16,appeals,,docx/עפ_5385-16.docx,,new_try_unified_appeals,,42774.0,,,,,,,,2016.0,
עפ_6068-18,appeals,,docx/עפ_6068-18.docx,,new_try_unified_appeals,,42770.0,,,,,,,,2018.0,
עפ_6918-21,appeals,,docx/עפ_6918-21.docx,,new_try_unified_appeals,,42753.0,,,,,,,,2021.0,
עפג_20599-04-17,appeals,,docx/עפג_20599-04-17.docx,,new_try_unified_appeals,,42718.0,,,,,,,,2017.0,
עפ_5579-19,appeals,,docx/עפ_5579-19.docx,,new_try_unified_appeals,,42704.0,,,,,,,,2019.0,
עפ_4502-16,appeals,,docx/עפ_4502-16.docx,,new_try_unified_appeals,,42684.0,,,,,,,,2016.0,
עפ_8560-18,appeals,,docx/עפ_8560-18.docx,,new_try_unified_appeals,,42682.0,,,,,,,,2018.0,
עפ_687-22,appeals,,docx/עפ_687-22.docx,,new_try_unified_appeals,,42653.0,,,,,,,,2022.0,
עפ_10068-16,appeals,,docx/עפ_10068-16.docx,,new_try_unified_appeals,,42623.0,,,,,,,,2016.0,
עפ_3183-16,appeals,,docx/עפ_3183-16.docx,,new_try_unified_appeals,,42601.0,,,,,,,,2016.0,
עפ_3582-22,appeals,,docx/עפ_3582-22.docx,,new_try_unified_appeals,,42579.0,,,,,,,,2022.0,
עפ_2662-17,appeals,,docx/עפ_2662-17.docx,,new_try_unified_appeals,,42569.0,,,,,,,,2017.0,
עפ_5936-13,appeals,,docx/עפ_5936-13.docx,,new_try_unified_appeals,,42561.0,,,,,,,,2013.0,
עפ_2352-19,appeals,,docx/עפ_2352-19.docx,,new_try_unified_appeals,,42541.0,,,,,,,,2019.0,
עפ_5248-18,appeals,,docx/עפ_5248-18.docx,,new_try_unified_appeals,,42521.0,,,,,,,,2018.0,
עפ_8358-14,appeals,,docx/עפ_8358-14.docx,,new_try_unified_appeals,,42499.0,,,,,,,,2014.0,
עפ_4360-15,appeals,,docx/עפ_4360-15.docx,,new_try_unified_appeals,,42496.0,,,,,,,,2015.0,
עפ_9746-16,appeals,,docx/עפ_9746-16.docx,,new_try_unified_appeals,,42495.0,,,,,,,,2016.0,
עפ_8133-15,appeals,,docx/עפ_8133-15.docx,,new_try_unified_appeals,,42479.0,,,,,,,,2015.0,
עפ_1654-16,appeals,,docx/עפ_1654-16.docx,,new_try_unified_appeals,,42469.0,,,,,,,,2016.0,
עפ_9306-20,appeals,,docx/עפ_9306-20.docx,,new_try_unified_appeals,,42462.0,,,,,,,,2020.0,
עפ_7870-19,appeals,,docx/עפ_7870-19.docx,,new_try_unified_appeals,,42428.0,,,,,,,,2019.0,
עפ_5307-17,appeals,,docx/עפ_5307-17.docx,,new_try_unified_appeals,,42412.0,,,,,,,,2017.0,
עפ_1053-08,appeals,,docx/עפ_1053-08.docx,,new_try_unified_appeals,,42381.0,,,,,,,,2008.0,
עפ_6716-16,appeals,,docx/עפ_6716-16.docx,,new_try_unified_appeals,,42284.0,,,,,,,,2016.0,
עפ_5761-05,appeals,,docx/עפ_5761-05.docx,,new_try_unified_appeals,,42282.0,,,,,,,,2005.0,
עפ_9006-20,appeals,,docx/עפ_9006-20.docx,,new_try_unified_appeals,,42276.0,,,,,,,,2020.0,
עפ_7881-20,appeals,,docx/עפ_7881-20.docx,,new_try_unified_appeals,,42229.0,,,,,,,,2020.0,
עפ_6321-18,appeals,,docx/עפ_6321-18.docx,,new_try_unified_appeals,,42185.0,,,,,,,,2018.0,
עפ_5826-19,appeals,,docx/עפ_5826-19.docx,,new_try_unified_appeals,,42176.0,,,,,,,,2019.0,
עפ_9813-16,appeals,,docx/עפ_9813-16.docx,,new_try_unified_appeals,,42166.0,,,,,,,,2016.0,
עפ_3792-18,appeals,,docx/עפ_3792-18.docx,,new_try_unified_appeals,,42127.0,,,,,,,,2018.0,
עפ_901-22,appeals,,docx/עפ_901-22.docx,,new_try_unified_appeals,,42126.0,,,,,,,,2022.0,
עפ_1548-18,appeals,,docx/עפ_1548-18.docx,,new_try_unified_appeals,,42115.0,,,,,,,,2018.0,
עפג_28110-10-15,appeals,,docx/עפג_28110-10-15.docx,,new_try_unified_appeals,,41993.0,,,,,,,,2015.0,
עפ_4615-19,appeals,,docx/עפ_4615-19.docx,,new_try_unified_appeals,,41980.0,,,,,,,,2019.0,
עפ_1350-24,appeals,,docx/עפ_1350-24.docx,,new_try_unified_appeals,,41933.0,,,,,,,,2024.0,
עפ_6643-20,appeals,,docx/עפ_6643-20.docx,,new_try_unified_appeals,,41888.0,,,,,,,,2020.0,
עפ_2433-18,appeals,,docx/עפ_2433-18.docx,,new_try_unified_appeals,,41863.0,,,,,,,,2018.0,
עפ_781-19,appeals,,docx/עפ_781-19.docx,,new_try_unified_appeals,,41812.0,,,,,,,,2019.0,
עפ_9190-16,appeals,,docx/עפ_9190-16.docx,,new_try_unified_appeals,,41799.0,,,,,,,,2016.0,
עפ_1062-19,appeals,,docx/עפ_1062-19.docx,,new_try_unified_appeals,,41788.0,,,,,,,,2019.0,
עפ_2344-22,appeals,,docx/עפ_2344-22.docx,,new_try_unified_appeals,,41749.0,,,,,,,,2022.0,
עפ_4910-16,appeals,,docx/עפ_4910-16.docx,,new_try_unified_appeals,,41710.0,,,,,,,,2016.0,
עפ_315-20,appeals,,docx/עפ_315-20.docx,,new_try_unified_appeals,,41647.0,,,,,,,,2020.0,
עפ_7186-19,appeals,,docx/עפ_7186-19.docx,,new_try_unified_appeals,,41646.0,,,,,,,,2019.0,
עפ_8169-20,appeals,,docx/עפ_8169-20.docx,,new_try_unified_appeals,,41640.0,,,,,,,,2020.0,
עפ_837-17,appeals,,docx/עפ_837-17.docx,,new_try_unified_appeals,,41640.0,,,,,,,,2017.0,
עפ_2506-20,appeals,,docx/עפ_2506-20.docx,,new_try_unified_appeals,,41636.0,,,,,,,,2020.0,
עפ_5932-21,appeals,,docx/עפ_5932-21.docx,,new_try_unified_appeals,,41625.0,,,,,,,,2021.0,
עפ_8255-16,appeals,,docx/עפ_8255-16.docx,,new_try_unified_appeals,,41585.0,,,,,,,,2016.0,
עפ_7269-21,appeals,,docx/עפ_7269-21.docx,,new_try_unified_appeals,,41539.0,,,,,,,,2021.0,
עפ_1802-17,appeals,,docx/עפ_1802-17.docx,,new_try_unified_appeals,,41532.0,,,,,,,,2017.0,
עפ_8464-15,appeals,,docx/עפ_8464-15.docx,,new_try_unified_appeals,,41487.0,,,,,,,,2015.0,
עפ_3186-18,appeals,,docx/עפ_3186-18.docx,,new_try_unified_appeals,,41485.0,,,,,,,,2018.0,
עפ_6545-16,appeals,,docx/עפ_6545-16.docx,,new_try_unified_appeals,,41484.0,,,,,,,,2016.0,
עפ_1660-19,appeals,,docx/עפ_1660-19.docx,,new_try_unified_appeals,,41423.0,,,,,,,,2019.0,
עפ_3936-22,appeals,,docx/עפ_3936-22.docx,,new_try_unified_appeals,,41421.0,,,,,,,,2022.0,
עפ_8191-23,appeals,,docx/עפ_8191-23.docx,,new_try_unified_appeals,,41353.0,,,,,,,,2023.0,
עפ_5885-15,appeals,,docx/עפ_5885-15.docx,,new_try_unified_appeals,,41335.0,,,,,,,,2015.0,
עפ_9104-20,appeals,,docx/עפ_9104-20.docx,,new_try_unified_appeals,,41304.0,,,,,,,,2020.0,
עפ_907-14,appeals,,docx/עפ_907-14.docx,,new_try_unified_appeals,,41299.0,,,,,,,,2014.0,
עפ_2202-21,appeals,,docx/עפ_2202-21.docx,,new_try_unified_appeals,,41236.0,,,,,,,,2021.0,
עפ_2432-15,appeals,,docx/עפ_2432-15.docx,,new_try_unified_appeals,,41230.0,,,,,,,,2015.0,
עפ_6235-22,appeals,,docx/עפ_6235-22.docx,,new_try_unified_appeals,,41162.0,,,,,,,,2022.0,
עפ_3445-19,appeals,,docx/עפ_3445-19.docx,,new_try_unified_appeals,,41156.0,,,,,,,,2019.0,
עפ_8988-16,appeals,,docx/עפ_8988-16.docx,,new_try_unified_appeals,,41144.0,,,,,,,,2016.0,
עפ_5928-19,appeals,,docx/עפ_5928-19.docx,,new_try_unified_appeals,,41131.0,,,,,,,,2019.0,
עפ_4225-23,appeals,,docx/עפ_4225-23.docx,,new_try_unified_appeals,,41096.0,,,,,,,,2023.0,
עפ_2018-20,appeals,,docx/עפ_2018-20.docx,,new_try_unified_appeals,,41079.0,,,,,,,,2020.0,
עפ_7211-18,appeals,,docx/עפ_7211-18.docx,,new_try_unified_appeals,,41038.0,,,,,,,,2018.0,
עפ_5449-18,appeals,,docx/עפ_5449-18.docx,,new_try_unified_appeals,,41015.0,,,,,,,,2018.0,
עפ_6888-17,appeals,,docx/עפ_6888-17.docx,,new_try_unified_appeals,,41007.0,,,,,,,,2017.0,
עפ_6989-13,appeals,,docx/עפ_6989-13.docx,,new_try_unified_appeals,,40939.0,,,,,,,,2013.0,
עפ_6861-16,appeals,,docx/עפ_6861-16.docx,,new_try_unified_appeals,,40935.0,,,,,,,,2016.0,
עפ_2002-18,appeals,,docx/עפ_2002-18.docx,,new_try_unified_appeals,,40924.0,,,,,,,,2018.0,
עפ_8614-17,appeals,,docx/עפ_8614-17.docx,,new_try_unified_appeals,,40904.0,,,,,,,,2017.0,
עפ_5816-19,appeals,,docx/עפ_5816-19.docx,,new_try_unified_appeals,,40902.0,,,,,,,,2019.0,
עפ_971-21,appeals,,docx/עפ_971-21.docx,,new_try_unified_appeals,,40894.0,,,,,,,,2021.0,
עפ_7899-16,appeals,,docx/עפ_7899-16.docx,,new_try_unified_appeals,,40885.0,,,,,,,,2016.0,
עפ_1333-18,appeals,,docx/עפ_1333-18.docx,,new_try_unified_appeals,,40864.0,,,,,,,,2018.0,
עפ_1061-21,appeals,,docx/עפ_1061-21.docx,,new_try_unified_appeals,,40838.0,,,,,,,,2021.0,
עפ_5604-11,appeals,,docx/עפ_5604-11.docx,,new_try_unified_appeals,,40834.0,,,,,,,,2011.0,
עפ_753-21,appeals,,docx/עפ_753-21.docx,,new_try_unified_appeals,,40761.0,,,,,,,,2021.0,
עפ_540-21,appeals,,docx/עפ_540-21.docx,,new_try_unified_appeals,,40703.0,,,,,,,,2021.0,
עפ_3092-20,appeals,,docx/עפ_3092-20.docx,,new_try_unified_appeals,,40665.0,,,,,,,,2020.0,
עפ_774-17,appeals,,docx/עפ_774-17.docx,,new_try_unified_appeals,,40644.0,,,,,,,,2017.0,
עפ_6873-16,appeals,,docx/עפ_6873-16.docx,,new_try_unified_appeals,,40613.0,,,,,,,,2016.0,
עפ_3554-16,appeals,,docx/עפ_3554-16.docx,,new_try_unified_appeals,,40562.0,,,,,,,,2016.0,
עפ_2098-16,appeals,,docx/עפ_2098-16.docx,,new_try_unified_appeals,,40561.0,,,,,,,,2016.0,
עפ_858-20,appeals,,docx/עפ_858-20.docx,,new_try_unified_appeals,,40549.0,,,,,,,,2020.0,
עפ_7850-21,appeals,,docx/עפ_7850-21.docx,,new_try_unified_appeals,,40503.0,,,,,,,,2021.0,
עפ_2249-18,appeals,,docx/עפ_2249-18.docx,,new_try_unified_appeals,,40482.0,,,,,,,,2018.0,
עפ_6622-17,appeals,,docx/עפ_6622-17.docx,,new_try_unified_appeals,,40470.0,,,,,,,,2017.0,
עפ_7235-16,appeals,,docx/עפ_7235-16.docx,,new_try_unified_appeals,,40468.0,,,,,,,,2016.0,
עפ_968-20,appeals,,docx/עפ_968-20.docx,,new_try_unified_appeals,,40468.0,,,,,,,,2020.0,
עפ_7516-20,appeals,,docx/עפ_7516-20.docx,,new_try_unified_appeals,,40423.0,,,,,,,,2020.0,
עפ_3011-17,appeals,,docx/עפ_3011-17.docx,,new_try_unified_appeals,,40399.0,,,,,,,,2017.0,
עפ_5805-19,appeals,,docx/עפ_5805-19.docx,,new_try_unified_appeals,,40381.0,,,,,,,,2019.0,
