canonical_id,extracted_citation,normalized
תפ_2298-08,תפ (רמ') 2298/08,תפ_2298-08
תפ_22971-02-22,תפ (חי') 22971-02-22,תפ_22971-02-22
תפ_22920-10-09,תפ (חד') 22920-10-09,תפ_22920-10-09
תפ_22980-07-09,תפ (חי') 22980-07-09,תפ_22980-07-09
תפ_23-96,תפ (י-ם) 23/96,תפ_23-96
תפ_230-01,תפ (חי') 230/01,תפ_230-01
תפ_203-84,תפ (י-ם) 203/84,תפ_203-84
תפ_23015-06-19,"תפ (ב""ש) 23015-06-19",תפ_23015-06-19
תפ_23071-12-22,תפ (חי') 23071-12-22,תפ_23071-12-22
תפ_23075-10-23,תפ (י-ם) 23075-10-23,תפ_23075-10-23
תפ_231-08,תפ (קריות) 231-08,תפ_231-08
תפ_231-03,"ת""פ (י-ם) 231/03",תפ_231-03
תפ_231-03_2,תפ (י-ם) 231/03,תפ_231-03
תפ_23194-02-11,תפ (נצ') 23194-02-11,תפ_23194-02-11
תפ_2321-04,"תפ (פ""ת) 2321/04",תפ_2321-04
תפ_229-08-16,תפ (י-ם) 229-08-16,תפ_229-08-16
תפ_2320-04,תפ (עכו) 2320/04,תפ_2320-04
תפ_2325-08,תפ (רמ') 2325-08,תפ_2325-08
תפ_23000-12-16,תפ (רמ') 23000-12-16,תפ_23000-12-16
תפ_23218-06-19,תפ (רמ') 23218-06-19,תפ_23218-06-19
תפ_2327-05,"תפ (ב""ש) 2327-05",תפ_2327-05
תפ_23167-10-12,תפ (רמ') 23167-10-12,תפ_23167-10-12
תפ_23328-12-22,תפ (מרכז) 23328-12-22,תפ_23328-12-22
תפ_2312-01-21,תפ (י-ם) 2312-01-21,תפ_2312-01-21
תפ_23362-03-10,"תפ (כ""ס) 23362-03-10",תפ_23362-03-10
תפ_23361-02-22,תפ (חד') 23361-02-22,תפ_23361-02-22
תפ_2345-08,"תפ (כ""ס) 2345-08",תפ_2345-08
תפ_2345-07,תפ (נצ') 2345-07,תפ_2345-07
תפ_233-01,תפ (חי') 233/01,תפ_233-01
תפ_23416-08-24,תפ (חי') 23416-08-24,תפ_23416-08-24
תפ_23384-10-16,תפ (רמ') 23384-10-16,תפ_23384-10-16
תפ_23475-08-13,תפ (נצ') 23475-08-13,תפ_23475-08-13
תפ_23484-02-11,"תפ (ת""א) 23484-02-11",תפ_23484-02-11
תפ_2353-04,תפ (נת') 2353/04,תפ_2353-04
תפ_23537-02-14,תפ (חי') 23537-02-14,תפ_23537-02-14
תפ_23253-12-15,תפ (מרכז) 23253-12-15,תפ_23253-12-15
תפ_23542-06-21,תפ (חי') 23542-06-21,תפ_23542-06-21
תפ_23648-12-19,תפ (חי') 23648-12-19,תפ_23648-12-19
תפ_23588-02-11,"תפ (פ""ת) 23588-02-11",תפ_23588-02-11
תפ_2365-08,"תפ (פ""ת) 2365-08",תפ_2365-08
תפ_23707-03-19,"תפ (ב""ש) 23707-03-19",תפ_23707-03-19
תפ_2371-07,תפ (נצ') 2371/07,תפ_2371-07
תפ_23782-02-20,תפ (י-ם) 23782-02-20,תפ_23782-02-20
תפ_23749-12-19,תפ (חי') 23749-12-19,תפ_23749-12-19
תפ_23532-07-18,תפ (י-ם) 23532-07-18,תפ_23532-07-18
תפ_23786-12-14,תפ (מרכז) 23786-12-14,תפ_23786-12-14
תפ_235-02,תפ (חי') 235/02,תפ_235-02
תפ_23796-08-14,תפ (חי') 23796-08-14,תפ_23796-08-14
תפ_2368-05-11,תפ (עכו) 2368-05-11,תפ_2368-05-11
תפ_23872-02-19,"תפ (ב""ש) 23872-02-19",תפ_23872-02-19
תפ_2399-08,תפ (רמ') 2399-08,תפ_2399-08
תפ_23992-11-21,"תפ (ק""ג) 23992-11-21",תפ_23992-11-21
תפ_24-10,תפ (נצ') 24-10,תפ_24-10
תפ_238-01,תפ (חי') 238/01,תפ_238-01
תפ_24000-05-20,"תפ (כ""ס) 24000-05-20",תפ_24000-05-20
תפ_24008-09-10,תפ (מרכז) 24008-09-10,תפ_24008-09-10
תפ_24007-11-11_2,תפ (חי') 24007-11-11,תפ_24007-11-11
תפ_24007-11-11,תפ (חי') 24007-11-11,תפ_24007-11-11
תפ_2404-05,תפ (נצ') 2404/05,תפ_2404-05
תפ_23851-06-15,תפ (י-ם) 23851-06-15,תפ_23851-06-15
תפ_240-03,תפ (נצ') 240/03,תפ_240-03
תפ_2404-05_2,תפ (נצ') 2404/05,תפ_2404-05
תפ_23513-03-14,תפ (י-ם) 23513-03-14,תפ_23513-03-14
תפ_24047-02-18,תפ (חי') 24047-02-18,תפ_24047-02-18
תפ_24044-06-22,תפ (חי') 24044-06-22,תפ_24044-06-22
תפ_24088-12-13,תפ (רמ') 24088-12-13,תפ_24088-12-13
תפ_24181-02-15,תפ (חי') 24181-02-15,תפ_24181-02-15
תפ_24163-04-15,תפ (חי') 24163-04-15,תפ_24163-04-15
תפ_2420-05,"תפ (כ""ס) 2420/05",תפ_2420-05
תפ_24207-06-13,תפ (י-ם) 24207-06-13,תפ_24207-06-13
תפ_24246-02-18,תפ (רמ') 24246-02-18,תפ_24246-02-18
תפ_23533-01-24,תפ (קריות) 23533-01-24,תפ_23533-01-24
תפ_2429-04_2,"תפ (כ""ס) 2429/04",תפ_2429-04
תפ_243-09,"תפ (ב""ש) 243-09",תפ_243-09
תפ_243-03_2,תפ (נצ') 243/03,תפ_243-03
תפ_24215-06-13,תפ (י-ם) 24215-06-13,תפ_24215-06-13
תפ_2429-04,תפ (נצ') 2429/04,תפ_2429-04
תפ_2429-04_3,תפ (נצ') 2429/04,תפ_2429-04
תפ_243-03,תפ (חי') 243/03,תפ_243-03
תפ_24322-01-13,"תפ (כ""ס) 24322-01-13",תפ_24322-01-13
תפ_24328-11-22,תפ (חד') 24328-11-22,תפ_24328-11-22
תפ_24376-12-09,תפ (חי') 24376-12-09,תפ_24376-12-09
תפ_24302-05-16,תפ (י-ם) 24302-05-16,תפ_24302-05-16
תפ_24361-06-21,תפ (חי') 24361-06-21,תפ_24361-06-21
תפ_2448-12-08,"תפ (פ""ת) 2448-12-08",תפ_2448-12-08
תפ_24420-01-20,תפ (י-ם) 24420-01-20,תפ_24420-01-20
תפ_24617-02-11,תפ (נצ') 24617-02-11,תפ_24617-02-11
תפ_2458-07,"תפ (ב""ש) 2458/07",תפ_2458-07
תפ_246-98,תפ (י-ם) 246/98,תפ_246-98
תפ_24614-07-23,תפ (י-ם) 24614-07-23,תפ_24614-07-23
תפ_2464-12-10,תפ (מרכז) 2464-12-10,תפ_2464-12-10
תפ_24625-02-11,תפ (נצ') 24625-02-11,תפ_24625-02-11
תפ_24644-11-10,תפ (מרכז) 24644-11-10,תפ_24644-11-10
תפ_24143-01-11,תפ (רמ') 24143-01-11,תפ_24143-01-11
תפ_24677-02-11,תפ (נצ') 24677-02-11,תפ_24677-02-11
תפ_24662-02-11,תפ (נצ') 24662-02-11,תפ_24662-02-11
תפ_24670-05-23,תפ (חי') 24670-05-23,תפ_24670-05-23
תפ_24733-11-10,תפ (מרכז) 24733-11-10,תפ_24733-11-10
תפ_24748-11-21,תפ (י-ם) 24748-11-21,תפ_24748-11-21
תפ_2480-09,"תפ (ב""ש) 2480-09",תפ_2480-09
תפ_24517-02-24,תפ (מרכז) 24517-02-24,תפ_24517-02-24
תפ_24791-05-11,תפ (י-ם) 24791-05-11,תפ_24791-05-11
תפ_24817-06-10,"תפ (ב""ש) 24817-06-10",תפ_24817-06-10
תפ_2485-06,תפ (חד') 2485-06,תפ_2485-06
תפ_24822-01-21,תפ (י-ם) 24822-01-21,תפ_24822-01-21
תפ_24819-03-23,"תפ (ב""ש) 24819-03-23",תפ_24819-03-23
תפ_24839-02-11,"תפ (פ""ת) 24839-02-11",תפ_24839-02-11
תפ_24634-04-23,תפ (י-ם) 24634-04-23,תפ_24634-04-23
תפ_24896-04-20,תפ (חי') 24896-04-20,תפ_24896-04-20
תפ_2487-09,"תפ (כ""ס) 2487-09",תפ_2487-09
תפ_24894-09-12,תפ (רמ') 24894-09-12,תפ_24894-09-12
תפ_249-03_2,תפ (י-ם) 249/03,תפ_249-03
תפ_24964-09-11,"תפ (פ""ת) 24964-09-11",תפ_24964-09-11
תפ_24975-06-12,תפ (חי') 24975-06-12,תפ_24975-06-12
תפ_24906-07-16,תפ (רמ') 24906-07-16,תפ_24906-07-16
תפ_2498-08,"תפ (כ""ס) 2498-08",תפ_2498-08
תפ_24991-08-11,תפ (נצ') 24991-08-11,תפ_24991-08-11
תפ_24955-06-11,תפ (רמ') 24955-06-11,תפ_24955-06-11
תפ_25-10,תפ (נצ') 25-10,תפ_25-10
תפ_249-03,תפ (נצ') 249/03,תפ_249-03
תפ_25009-02-23,תפ (מרכז) 25009-02-23,תפ_25009-02-23
תפ_24817-06-10_2,"תפ (ב""ש) 24817-06-10",תפ_24817-06-10
תפ_2509-04-09,תפ (קריות) 2509-04-09,תפ_2509-04-09
תפ_25075-07-24,תפ (חי') 25075-07-24,תפ_25075-07-24
תפ_24999-12-10,תפ (רמ') 24999-12-10,תפ_24999-12-10
תפ_251-03,תפ (י-ם) 251/03,תפ_251-03
תפ_2510-07-19,תפ (רמ') 2510-07-19,תפ_2510-07-19
תפ_25121-07-14,תפ (רמ') 25121-07-14,תפ_25121-07-14
תפ_25100-12-12,תפ (רמ') 25100-12-12,תפ_25100-12-12
תפ_25131-04-23,תפ (י-ם) 25131-04-23,תפ_25131-04-23
תפ_25179-08-13,"תפ (ק""ג) 25179-08-13",תפ_25179-08-13
תפ_25017-09-20,"תפ (ב""ש) 25017-09-20",תפ_25017-09-20
תפ_25300-02-13,תפ (רמ') 25300-02-13,תפ_25300-02-13
תפ_25303-07-18,תפ (רמ') 25303-07-18,תפ_25303-07-18
תפ_2539-05,תפ (טב') 2539/05,תפ_2539-05
תפ_25375-02-12,"תפ (ב""ש) 25375-02-12",תפ_25375-02-12
תפ_255-03_2,תפ (חי') 255/03,תפ_255-03
תפ_255-03,תפ (נצ') 255/03,תפ_255-03
תפ_25546-11-23,תפ (חי') 25546-11-23,תפ_25546-11-23
תפ_25624-03-22,תפ (חי') 25624-03-22,תפ_25624-03-22
תפ_257-98,תפ (י-ם) 257/98,תפ_257-98
תפ_25077-08-11,תפ (רמ') 25077-08-11,תפ_25077-08-11
תפ_2569-09,"תפ (כ""ס) 2569-09",תפ_2569-09
תפ_25631-03-22,תפ (חי') 25631-03-22,תפ_25631-03-22
תפ_25425-02-22,"תפ (ב""ש) 25425-02-22",תפ_25425-02-22
תפ_25672-10-23,תפ (י-ם) 25672-10-23,תפ_25672-10-23
תפ_2571-06-11,תפ (חי') 2571-06-11,תפ_2571-06-11
תפ_25639-03-21,תפ (מרכז) 25639-03-21,תפ_25639-03-21
תפ_2581-08-10,תפ (חד') 2581-08-10,תפ_2581-08-10
תפ_2582-11-12,תפ (י-ם) 2582-11-12,תפ_2582-11-12
תפ_25834-06-11,תפ (חי') 25834-06-11,תפ_25834-06-11
תפ_25823-12-14,"תפ (ב""ש) 25823-12-14",תפ_25823-12-14
תפ_25782-06-13,תפ (רמ') 25782-06-13,תפ_25782-06-13
תפ_25842-03-12,תפ (מרכז) 25842-03-12,תפ_25842-03-12
תפ_25802-02-10,תפ (צפת) 25802-02-10,תפ_25802-02-10
תפ_25587-07-17,תפ (רמ') 25587-07-17,תפ_25587-07-17
תפ_25870-09-24,תפ (חי') 25870-09-24,תפ_25870-09-24
תפ_2588-07,תפ (נצ') 2588-07,תפ_2588-07
תפ_25852-11-10,תפ (רמ') 25852-11-10,תפ_25852-11-10
תפ_260-08,תפ (י-ם) 260-08,תפ_260-08
תפ_26011-10-17,"תפ (ב""ש) 26011-10-17",תפ_26011-10-17
תפ_26026-10-09,תפ (רמ') 26026-10-09,תפ_26026-10-09
תפ_26036-08-21,תפ (חי') 26036-08-21,תפ_26036-08-21
תפ_260-03,תפ (חי') 260/03,תפ_260-03
תפ_26088-07-13,תפ (חי') 26088-07-13,תפ_26088-07-13
תפ_26087-05-16,תפ (חי') 26087-05-16,תפ_26087-05-16
תפ_25902-05-16,תפ (מרכז) 25902-05-16,תפ_25902-05-16
תפ_26069-10-19,תפ (מרכז) 26069-10-19,תפ_26069-10-19
תפ_2588-03,"תפ (כ""ס) 2588/03",תפ_2588-03
תפ_2588-03_2,"תפ (כ""ס) 2588/03",תפ_2588-03
תפ_26158-04-11,תפ (י-ם) 26158-04-11,תפ_26158-04-11
תפ_26043-10-15,תפ (י-ם) 26043-10-15,תפ_26043-10-15
תפ_26152-10-09,"תפ (פ""ת) 26152-10-09",תפ_26152-10-09
תפ_26182-10-14,תפ (טב') 26182-10-14,תפ_26182-10-14
תפ_261-03,תפ (חי') 261/03,תפ_261-03
תפ_262-03_3,תפ (קריות) 262/03,תפ_262-03
תפ_25922-06-24,תפ (חי') 25922-06-24,תפ_25922-06-24
תפ_262-03,תפ (י-ם) 262/03,תפ_262-03
תפ_2624-06_2,"תפ (ב""ש) 2624/06",תפ_2624-06
תפ_26164-01-21,"תפ (כ""ס) 26164-01-21",תפ_26164-01-21
תפ_26210-11-21,תפ (נצ') 26210-11-21,תפ_26210-11-21
תפ_2621-01,"תפ (ת""א) 2621/01",תפ_2621-01
תפ_262-03_2,תפ (י-ם) 262/03,תפ_262-03
תפ_2621-01_2,"תפ (ת""א) 2621/01",תפ_2621-01
תפ_2624-06,תפ (י-ם) 2624/06,תפ_2624-06
תפ_26271-03-17,תפ (רמ') 26271-03-17,תפ_26271-03-17
תפ_26360-09-10,תפ (רמ') 26360-09-10,תפ_26360-09-10
תפ_26356-05-10,"תפ (פ""ת) 26356-05-10",תפ_26356-05-10
תפ_26344-05-11,"תפ (כ""ס) 26344-05-11",תפ_26344-05-11
תפ_26406-10-11,תפ (רמ') 26406-10-11,תפ_26406-10-11
תפ_26347-11-23,תפ (י-ם) 26347-11-23,תפ_26347-11-23
תפ_263-10-24,תפ (רמ') 263-10-24,תפ_263-10-24
תפ_264-96,"תפ (ת""א) 264/96",תפ_264-96
תפ_26434-03-11,תפ (י-ם) 26434-03-11,תפ_26434-03-11
תפ_26434-10-18,תפ (מרכז) 26434-10-18,תפ_26434-10-18
תפ_26478-04-22,תפ (מרכז) 26478-04-22,תפ_26478-04-22
תפ_26513-05-12,"תפ (ת""א) 26513-05-12",תפ_26513-05-12
תפ_265-07-11,תפ (חי') 265-07-11,תפ_265-07-11
תפ_26480-05-11,תפ (מרכז) 26480-05-11,תפ_26480-05-11
תפ_26521-02-14,תפ (חי') 26521-02-14,תפ_26521-02-14
תפ_26500-11-09,תפ (עכו) 26500-11-09,תפ_26500-11-09
תפ_26417-03-17,תפ (י-ם) 26417-03-17,תפ_26417-03-17
תפ_26525-12-15,"תפ (כ""ס) 26525-12-15",תפ_26525-12-15
תפ_26547-09-21,"תפ (ב""ש) 26547-09-21",תפ_26547-09-21
תפ_26552-06-23,תפ (חי') 26552-06-23,תפ_26552-06-23
תפ_26567-11-21,תפ (חי') 26567-11-21,תפ_26567-11-21
תפ_26622-12-23,"תפ (ב""ש) 26622-12-23",תפ_26622-12-23
תפ_26600-01-18,תפ (רמ') 26600-01-18,תפ_26600-01-18
תפ_2661-07,תפ (י-ם) 2661/07,תפ_2661-07
תפ_26565-12-20,תפ (מרכז) 26565-12-20,תפ_26565-12-20
תפ_2665-05-10,תפ (נצ') 2665-05-10,תפ_2665-05-10
תפ_26549-09-21,תפ (חי') 26549-09-21,תפ_26549-09-21
תפ_26624-12-12,תפ (רמ') 26624-12-12,תפ_26624-12-12
תפ_26702-01-23,תפ (חי') 26702-01-23,תפ_26702-01-23
תפ_268-03,תפ (חי') 268/03,תפ_268-03
תפ_26833-04-10,תפ (י-ם) 26833-04-10,תפ_26833-04-10
תפ_26763-07-11,תפ (חי') 26763-07-11,תפ_26763-07-11
תפ_2690-09,"תפ (ב""ש) 2690-09",תפ_2690-09
תפ_26654-06-14,תפ (רמ') 26654-06-14,תפ_26654-06-14
תפ_26959-10-12,תפ (רמ') 26959-10-12,תפ_26959-10-12
תפ_26801-10-19,"תפ (ב""ש) 26801-10-19",תפ_26801-10-19
תפ_27050-03-20,תפ (מרכז) 27050-03-20,תפ_27050-03-20
תפ_26859-10-15,תפ (חי') 26859-10-15,תפ_26859-10-15
תפ_27128-11-14,תפ (י-ם) 27128-11-14,תפ_27128-11-14
תפ_27113-12-09,תפ (נצ') 27113-12-09,תפ_27113-12-09
תפ_27135-05-15,תפ (י-ם) 27135-05-15,תפ_27135-05-15
תפ_27164-09-23,"תפ (ת""א) 27164-09-23",תפ_27164-09-23
תפ_27179-12-23,"תפ (ב""ש) 27179-12-23",תפ_27179-12-23
תפ_26563-03-14,תפ (נצ') 26563-03-14,תפ_26563-03-14
תפ_26885-06-10,תפ (חי') 26885-06-10,תפ_26885-06-10
תפ_2724-08-19,"תפ (ראשל""צ) 2724-08-19",תפ_2724-08-19
תפ_269-82,תפ (חי') 269/82,תפ_269-82
תפ_27294-04-19,תפ (חי') 27294-04-19,תפ_27294-04-19
תפ_273-03,תפ (חי') 273/03,תפ_273-03
תפ_27305-01-12,תפ (חי') 27305-01-12,תפ_27305-01-12
תפ_27339-09-10,תפ (נצ') 27339-09-10,תפ_27339-09-10
תפ_273-10-15,תפ (י-ם) 273-10-15,תפ_273-10-15
תפ_27330-02-19,"תפ (ת""א) 27330-02-19",תפ_27330-02-19
תפ_2718-07-10,תפ (רמ') 2718-07-10,תפ_2718-07-10
תפ_274-02,תפ (חי') 274/02,תפ_274-02
תפ_27542-01-13,תפ (רמ') 27542-01-13,תפ_27542-01-13
תפ_2757-08,"תפ (פ""ת) 2757/08",תפ_2757-08
תפ_2757-08_2,"תפ (פ""ת) 2757/08",תפ_2757-08
תפ_27277-01-15,תפ (חי') 27277-01-15,תפ_27277-01-15
תפ_27581-02-13,תפ (י-ם) 27581-02-13,תפ_27581-02-13
תפ_27605-02-11,תפ (חי') 27605-02-11,תפ_27605-02-11
תפ_27649-10-11,תפ (נצ') 27649-10-11,תפ_27649-10-11
תפ_27625-02-21,תפ (י-ם) 27625-02-21,תפ_27625-02-21
תפ_27619-07-22,תפ (חי') 27619-07-22,תפ_27619-07-22
תפ_27685-11-15,תפ (חי') 27685-11-15,תפ_27685-11-15
תפ_275-03,תפ (חי') 275/03,תפ_275-03
תפ_27780-05-15,תפ (רמ') 27780-05-15,תפ_27780-05-15
תפ_27785-07-23,תפ (י-ם) 27785-07-23,תפ_27785-07-23
תפ_2782-10-12,תפ (רמ') 2782-10-12,תפ_2782-10-12
תפ_279-99,תפ (י-ם) 279/99,תפ_279-99
תפ_27929-03-19,"תפ (ב""ש) 27929-03-19",תפ_27929-03-19
תפ_27973-02-17,תפ (רמ') 27973-02-17,תפ_27973-02-17
תפ_2779-03-10,תפ (רמ') 2779-03-10,תפ_2779-03-10
תפ_2761-07-12,"תפ (פ""ת) 2761-07-12",תפ_2761-07-12
תפ_27986-11-22,"תפ (ת""א) 27986-11-22",תפ_27986-11-22
תפ_27584-11-15,תפ (חי') 27584-11-15,תפ_27584-11-15
תפ_27988-04-11,תפ (י-ם) 27988-04-11,תפ_27988-04-11
תפ_2805-05_2,תפ (י-ם) 2805/05,תפ_2805-05
תפ_2805-05,"תפ (כ""ס) 2805/05",תפ_2805-05
תפ_27874-09-21,"תפ (ראשל""צ) 27874-09-21",תפ_27874-09-21
תפ_28100-07-20,תפ (י-ם) 28100-07-20,תפ_28100-07-20
תפ_28139-10-13,"תפ (ב""ש) 28139-10-13",תפ_28139-10-13
תפ_28190-05-12,תפ (י-ם) 28190-05-12,תפ_28190-05-12
תפ_28097-11-10,תפ (חי') 28097-11-10,תפ_28097-11-10
תפ_280-08,תפ (אשד') 280-08,תפ_280-08
תפ_2823-11-11_2,תפ (חי') 2823-11-11,תפ_2823-11-11
תפ_2823-11-11,תפ (חי') 2823-11-11,תפ_2823-11-11
תפ_2826-04_2,"תפ (כ""ס) 2826/04",תפ_2826-04
תפ_2826-04,תפ (חד') 2826/04,תפ_2826-04
תפ_2827-04,תפ (נצ') 2827/04,תפ_2827-04
תפ_28326-10-19,תפ (חי') 28326-10-19,תפ_28326-10-19
תפ_2827-04_2,"תפ (כ""ס) 2827/04",תפ_2827-04
תפ_2822-06,"תפ (כ""ס) 2822/06",תפ_2822-06
תפ_28334-07-22,תפ (עכו) 28334-07-22,תפ_28334-07-22
תפ_28246-06-21,"תפ (ב""ש) 28246-06-21",תפ_28246-06-21
תפ_28360-02-13,"תפ (ב""ש) 28360-02-13",תפ_28360-02-13
תפ_28148-07-20,תפ (י-ם) 28148-07-20,תפ_28148-07-20
תפ_28518-08-20,תפ (מרכז) 28518-08-20,תפ_28518-08-20
תפ_28486-11-15,"תפ (ב""ש) 28486-11-15",תפ_28486-11-15
תפ_28624-07-24,תפ (חי') 28624-07-24,תפ_28624-07-24
תפ_2852-02,"תפ (כ""ס) 2852/02",תפ_2852-02
תפ_28332-02-21,תפ (י-ם) 28332-02-21,תפ_28332-02-21
תפ_28659-02-14,תפ (י-ם) 28659-02-14,תפ_28659-02-14
תפ_28675-02-12,תפ (נצ') 28675-02-12,תפ_28675-02-12
תפ_28662-02-15,תפ (י-ם) 28662-02-15,תפ_28662-02-15
תפ_28667-04-11,"תפ (ת""א) 28667-04-11",תפ_28667-04-11
תפ_28715-03-22,תפ (חי') 28715-03-22,תפ_28715-03-22
תפ_2834-05,תפ (י-ם) 2834-05,תפ_2834-05
תפ_28754-04-11,תפ (עכו) 28754-04-11,תפ_28754-04-11
תפ_28730-05-21,"תפ (ב""ש) 28730-05-21",תפ_28730-05-21
תפ_28726-02-11,תפ (חי') 28726-02-11,תפ_28726-02-11
תפ_28779-02-12,תפ (רמ') 28779-02-12,תפ_28779-02-12
תפ_28728-04-11,תפ (חי') 28728-04-11,תפ_28728-04-11
תפ_288-08,תפ (י-ם) 288/08,תפ_288-08
תפ_28787-04-22,תפ (חי') 28787-04-22,תפ_28787-04-22
תפ_288-08_2,תפ (י-ם) 288/08,תפ_288-08
תפ_28615-08-17,תפ (חי') 28615-08-17,תפ_28615-08-17
תפ_28844-03-22,תפ (חי') 28844-03-22,תפ_28844-03-22
תפ_28796-07-22,"תפ (ב""ש) 28796-07-22",תפ_28796-07-22
תפ_28845-04-22,תפ (חי') 28845-04-22,תפ_28845-04-22
תפ_28744-03-21,תפ (חי') 28744-03-21,תפ_28744-03-21
תפ_2886-03,תפ (רמ') 2886/03,תפ_2886-03
תפ_2886-03_3,"תפ (פ""ת) 2886/03",תפ_2886-03
תפ_28898-12-12,תפ (רמ') 28898-12-12,תפ_28898-12-12
תפ_28916-05-21,תפ (רמ') 28916-05-21,תפ_28916-05-21
תפ_2886-03_2,"תפ (כ""ס) 2886/03",תפ_2886-03
תפ_28889-07-14,תפ (חי') 28889-07-14,תפ_28889-07-14
תפ_2896-07,תפ (נצ') 2896-07,תפ_2896-07
תפ_28282-01-14,תפ (נצ') 28282-01-14,תפ_28282-01-14
תפ_29-10,תפ (נצ') 29-10,תפ_29-10
תפ_28892-11-15,"תפ (ק""ש) 28892-11-15",תפ_28892-11-15
תפ_28991-04-22,תפ (חי') 28991-04-22,תפ_28991-04-22
תפ_29052-11-20,תפ (י-ם) 29052-11-20,תפ_29052-11-20
תפ_2884-04-13,תפ (י-ם) 2884-04-13,תפ_2884-04-13
תפ_2908-07,תפ (עכו) 2908-07,תפ_2908-07
תפ_2908-07_2,תפ (עכו) 2908-07,תפ_2908-07
תפ_29-94,תפ (נצ') 29/94,תפ_29-94
תפ_2903-04,"תפ (ת""א) 2903/04",תפ_2903-04
תפ_29210-12-12,תפ (רמ') 29210-12-12,תפ_29210-12-12
תפ_29187-02-12,תפ (נצ') 29187-02-12,תפ_29187-02-12
תפ_29129-03-12,תפ (חי') 29129-03-12,תפ_29129-03-12
תפ_29243-03-15,"תפ (ב""ש) 29243-03-15",תפ_29243-03-15
תפ_2927-05,תפ (י-ם) 2927/05,תפ_2927-05
תפ_29194-12-12,תפ (רמ') 29194-12-12,תפ_29194-12-12
תפ_293-99,תפ (י-ם) 293/99,תפ_293-99
תפ_29305-05-23,תפ (י-ם) 29305-05-23,תפ_29305-05-23
תפ_29014-10-11,תפ (חי') 29014-10-11,תפ_29014-10-11
תפ_29331-10-10,"תפ (ב""ש) 29331-10-10",תפ_29331-10-10
תפ_293-01-12,תפ (מרכז) 293-01-12,תפ_293-01-12
תפ_29352-02-20,תפ (רמ') 29352-02-20,תפ_29352-02-20
תפ_29374-03-11,"תפ (כ""ס) 29374-03-11",תפ_29374-03-11
תפ_29529-07-20,תפ (חי') 29529-07-20,תפ_29529-07-20
תפ_2945-05,"תפ (כ""ס) 2945/05",תפ_2945-05
תפ_294-96,"תפ (ת""א) 294/96",תפ_294-96
תפ_29589-08-10,תפ (רמ') 29589-08-10,תפ_29589-08-10
תפ_29454-01-13,תפ (רמ') 29454-01-13,תפ_29454-01-13
תפ_2948-04,תפ (י-ם) 2948/04,תפ_2948-04
תפ_2948-04_2,תפ (י-ם) 2948/04,תפ_2948-04
תפ_29585-04-10,תפ (מרכז) 29585-04-10,תפ_29585-04-10
תפ_29650-01-18,תפ (י-ם) 29650-01-18,תפ_29650-01-18
תפ_29651-10-10,"תפ (ב""ש) 29651-10-10",תפ_29651-10-10
תפ_29620-01-23,תפ (חד') 29620-01-23,תפ_29620-01-23
תפ_29671-12-13,תפ (נצ') 29671-12-13,תפ_29671-12-13
תפ_29611-09-15,תפ (רמ') 29611-09-15,תפ_29611-09-15
תפ_29727-05-17,תפ (רמ') 29727-05-17,תפ_29727-05-17
תפ_29772-11-13,תפ (קריות) 29772-11-13,תפ_29772-11-13
תפ_29839-07-11,תפ (מרכז) 29839-07-11,תפ_29839-07-11
תפ_29566-04-21,תפ (חי') 29566-04-21,תפ_29566-04-21
תפ_29800-03-11,תפ (י-ם) 29800-03-11,תפ_29800-03-11
תפ_29911-03-15,תפ (חי') 29911-03-15,תפ_29911-03-15
תפ_29566-01-22,"תפ (ב""ש) 29566-01-22",תפ_29566-01-22
תפ_29898-02-14,"תפ (פ""ת) 29898-02-14",תפ_29898-02-14
תפ_2999-07,תפ (נצ') 2999-07,תפ_2999-07
תפ_29947-07-23,תפ (י-ם) 29947-07-23,תפ_29947-07-23
תפ_29375-04-13,תפ (י-ם) 29375-04-13,תפ_29375-04-13
תפ_30-10,תפ (נצ') 30-10,תפ_30-10
תפ_30015-07-16,תפ (נצ') 30015-07-16,תפ_30015-07-16
תפ_30004-02-11,תפ (חי') 30004-02-11,תפ_30004-02-11
תפ_3002-09-20,תפ (חי') 3002-09-20,תפ_3002-09-20
תפ_3004-02,"תפ (כ""ס) 3004/02",תפ_3004-02
תפ_3009-04,"תפ (כ""ס) 3009/04",תפ_3009-04
תפ_2991-06,תפ (עכו) 2991-06,תפ_2991-06
תפ_29984-08-16,"תפ (ב""ש) 29984-08-16",תפ_29984-08-16
תפ_3014-08,"תפ (ת""א) 3014-08",תפ_3014-08
תפ_3001-05-10,תפ (חי') 3001-05-10,תפ_3001-05-10
תפ_30100-12-11,תפ (חי') 30100-12-11,תפ_30100-12-11
תפ_3013-04-18,תפ (מרכז) 3013-04-18,תפ_3013-04-18
תפ_3011-11-17,תפ (רמ') 3011-11-17,תפ_3011-11-17
תפ_30145-12-11,תפ (חי') 30145-12-11,תפ_30145-12-11
תפ_3018-06,"תפ (פ""ת) 3018/06",תפ_3018-06
תפ_30216-05-19,"תפ (ב""ש) 30216-05-19",תפ_30216-05-19
תפ_3020-10-12,תפ (רמ') 3020-10-12,תפ_3020-10-12
תפ_3023-00,תפ (אש') 3023/00,תפ_3023-00
תפ_30191-05-15,תפ (חי') 30191-05-15,תפ_30191-05-15
תפ_30206-12-12,תפ (רמ') 30206-12-12,תפ_30206-12-12
