verdict,domain,features_json
תפ_69158-11-16,weapon,"{""offense_number"": ""144 (ב), 340 א, 40 ט, 40 יא, 40 יג"", ""offense_type"": ""נשיאת נשק, ירי באזור מגורים"", ""additional_offenses"": ""יש עבירה נוספת מעבר לעבירת הנשק: ירי באזור מגורים (סעיף 340 א' לחוק העונשין)."", ""pistol"": 0, ""submachine_gun"": 1, ""improvised_submachine_gun"": 1, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""תיק בד עם מחסנית ותחמושת מסוג 9 מ\""מ"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ותחמושת מסוג 9 מ\""מ (כמות מדויקת לא צוינה)"", ""storage_method"": ""- \""מוסלק-מוסתר\"" (טמן באדמה סמוך לביתו תיק בד בו הנשק),  \n- \""ברכב\"" (הסליק ברכב מתחת למושב הנהג),  \n- \""סמוך לבית\"" (טמן באדמה סמוך לביתו)."", ""planning"": ""כן"", ""purpose"": ""\""חגיגה\"""", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי צרור כלפי מעלה באירוע משפחתי"", ""location"": ""רחבת בית משפחת ג'בארה, טייבה"", ""time_of_offense"": ""21:00 לערך"", ""event_context"": ""אירוע משפחתי"", ""vehicle_used"": ""כן, רכבו של הנאשם"", ""weapon_concealment"": ""בתיק בד, לאחר מכן מתחת למושב הנהג ברכב"", ""ammunition_concealment"": ""בשקית מתחת למושב הסמוך לנהג ברכב"", ""apprehension_method"": ""לא מצוין"", ""motive"": ""שמחה/חגיגה משפחתית"", ""special_circumstances"": ""ירי באזור מגורים בשעת ערב"", ""city"": ""טייבה""}"
תפ_69202-11-18,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""סעיף 10"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 400 חוק העונשין - נטילת חשמל במרמה"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": ""489"", ""cannabis"": ""407.86 גרם + 3.75 גרם"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""489 שתילים קנבוס (35.60 ק\""ג), 407.86 גרם קנבוס שלא לצריכה עצמית, 3.75 גרם קנבוס לצריכה עצמית"", ""laboratory"": ""כן"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_69261-01-23,weapon,"{""offense_number"": ""25, 29, 144(ב), 144(ב2), 152, 274(1), 274(3), 329(א)(2), 2, 3, 448(א), 452, 24(א)(1), 30(א), 37"", ""offense_type"": ""- הצתה  \n- ניסיון תקיפת שוטר בנסיבות מחמירות  \n- התפרעות  \n- מעשה טרור של חבלה בכוונה מחמירה  \n- פעולה בנשק למטרות טרור  \n- היזק בזדון  \n- ניסיון ייצור נשק  \n- ניסיון נשיאת נשק  \n- גילוי הזדהות עם ארגון טרור  \n- הסתה לטרור"", ""additional_offenses"": ""כן, יש עבירות נוספות מעבר לעבירת הנשק. העבירות הנוספות כוללות בקצרה: הצתה, ניסיון תקיפת שוטר בנסיבות מחמירות, התפרעות, מעשה טרור של חבלה בכוונה מחמירה, היזק בזדון, גילוי הזדהות עם ארגון טרור והסתה לטרור, ניסיון ייצור נשק, ניסיון נשיאת נשק, פעולה בנשק למטרות טרור."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 5, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 2, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אבנים, זיקוקים, בקבוקי צבע"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""מוסלק-מוסתר, סמוך לבית"", ""planning"": ""כן"", ""purpose"": ""המטרה או סיבת העבירה: \""סכסוך\"""", ""weapon_use"": ""אחר"", ""execution_method"": ""יידוי אבנים, השלכת בקבוקי תבערה, ירי זיקוקים, הכנת מטעני צינור, ריסוס כתובות, תליית דגלים ומודעות"", ""time_of_offense"": ""שעות הערב, סביב 20:00-21:00"", ""location"": ""צור באהר, ירושלים – כיכר השאהיד, בית הספר אבו בקר, המש\""מ, מסגד אלעומרי, בית קברות"", ""face_covering"": ""כן, עטיית חולצות על הפנים להסתרה"", ""accomplices"": ""מספר מעורבים נוספים – דגאנה, גאדאללה, אטרש, נאהד, אברהים, מחמד"", ""communication_means"": ""פגישות פיזיות ותיאום מראש"", ""capture_method"": ""לא פורט בכתב האישום"", ""motive"": ""התנגדות לנוכחות משטרתית, תגובה לאירועים ביטחוניים, הזדהות עם חמאס"", ""special_circumstances"": ""ביצוע בצוותא, חלק מהפרות סדר רחבות, חלק מהאירועים בוצעו לאחר פיגוע בשועפט ומות מחבל"", ""target"": ""כוחות משטרה, המש\""מ, רכוש ציבורי"", ""distance_from_target"": ""יידוי אבנים/בקבוקים ממרחק 15-70 מטר"", ""preparation"": ""הכנת בקבוקי תבערה ומטעני צינור מראש"", ""camouflage"": ""הסתרת פנים באמצעות חולצות"", ""age_of_defendants"": ""20"", ""organizational_affiliation"": ""הזדהות עם חמאס"", ""property_damage"": ""הצתת מכולות אשפה, פגיעה בניידת, פגיעה בגג שטיפת מכוניות"", ""public_disorder"": ""חסימת כבישים, גרירת מכולות וצמיגים למרכז הכביש"", ""surveillance"": ""שימוש בתצפיתן להתרעה מפני הגעת משטרה"", ""explosive_construction_details"": ""שימוש בצינורות ברזל 15 ס\""מ, אבקת שריפה מזיקוקים, פתיל והצתה במצית""}"
תפ_69278-05-18,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": 558, ""cannabis"": 97, ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""558 שתילי קנביס במשקל 97 ק\""ג נטו"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_69281-11-20,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""סעיף 10"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 400 לחוק העונשין (נטילת חשמל), החזקת נשק (אקדח ללא הנוקר)"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": 268, ""cannabis"": ""42.06 ק\""ג נטו"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""קנבוס: 268 צמחים, 42.06 ק\""ג נטו"", ""laboratory"": ""כן"", ""role"": ""בעל הסמים, בעל המעבדה"", ""sold_to_agent"": ""לא""}"
תפ_6929-10-15,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""עבריינות קודמת: ייצור והובלת נשק, הצתת רכב, הצתת מבנה, סחיטה באיומים, החזקת סכין"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": ""[0.74-גרם, 1.6109-גרם, 0.71-גרם]"", ""drug_type_quantity_summary"": ""קוקאין במשקל 0.74 גרם נטו, 1.6109 גרם נטו ו-0.71 גרם נטו"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_6944-03-22,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": ""[914.44-גרם, 3544.86-גרם]"", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""מתאמפטמין במשקל 914.44 גרם נטו ו-3544.86 גרם נטו"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""כן""}"
תפ_6961-02-22,weapon,"{""offense_number"": ""31, 144(ב), 329, 329(א)(1), 329(א)(2), 333, 335(א)(1), 499(א)(1)"", ""offense_type"": ""קשירת קשר לפשע, חבלה בכוונה מחמירה, נשיאת נשק, סיוע לחבלה בכוונה מחמירה, סיוע לנשיאת נשק"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק:\n- קשירת קשר לפשע (סעיף 499(א)(1) לחוק העונשין)\n- חבלה בכוונה מחמירה (סעיף 329(א)(2) לחוק העונשין)\n- סיוע לחבלה בכוונה מחמירה (סעיף 329(א)(2) וסעיף 31 לחוק העונשין)\n- סיוע לנשיאת נשק (סעיף 144(ב) רישא וסעיף 31 לחוק העונשין)"", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח לא אוטומטי"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""5 כדורים"", ""storage_method"": ""על גופו, ברכב"", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי""}"
תפ_69640-10-18,weapon,"{""offense_number"": ""29, 40ט', 144, 144(א), 144(ב2)"", ""offense_type"": ""ניסיון לסחר בנשק; אחזקת נשק"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק: ניסיון לסחר בנשק (סעיף 144(ב2) בצירוף סעיף 29 לחוק העונשין) ואחזקת נשק (סעיף 144(א) לחוק העונשין)."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 1, ""improvised_assault_rifle"": 0, ""other_weapon"": ""נשק צה\""לי מסוג M4"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""ברכב\""\n- \""סמוך לבית\"""", ""planning"": ""כן"", ""purpose"": ""בצע כסף"", ""weapon_use"": ""לא""}"
תפ_6968-01-24,weapon,"{""offense_number"": ""144(ב)"", ""offense_type"": ""נשיאת נשק"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת נשיאת נשק."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מחסנית ריקה"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ריקה"", ""storage_method"": ""על גופו"", ""planning"": ""כן"", ""purpose"": ""לא ברור"", ""weapon_use"": ""לא"", ""weapon_type_detail"": ""אקדח חצי אוטומטי מסוג גלוק"", ""weapon_owner"": ""שייך לאחר"", ""location"": ""אום אל פחם"", ""date"": ""19.12.23"", ""vehicle_involvement"": ""נהג ברכב ברשותו"", ""apprehension_method"": ""חסימת נתיב ע\""י משטרה"", ""search_type"": ""חיפוש על גופו"", ""arresting_authority"": ""משטרה"", ""plea_agreement"": ""כן"", ""time_of_day"": ""לא צוין"", ""communication_means"": ""לא צוין"", ""special_circumstances"": ""הודאה והסדר טיעון""}"
תפ_6968-02-22,weapon,"{""offense_number"": ""סעיף 144(א)"", ""offense_type"": ""החזקת נשק"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת החזקת נשק, אביזר נשק ותחמושת שלא כדין."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 1, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""רובה ציד מאולתר ותחמושת תואמת"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""תחמושת תואמת (כמות לא מצוינת)"", ""storage_method"": ""- \""סמוך לבית\"" - במחסן סמוך לביתו"", ""planning"": ""לא"", ""purpose"": ""הגנה עצמית"", ""weapon_use"": ""לא"", ""date_of_offense"": ""לפני 23.1.22"", ""location_of_storage"": ""מחסן סמוך לבית הנאשם"", ""weapon_type_detail"": ""רובה ציד מאולתר"", ""plea_bargain"": ""כן"", ""method_of_detection"": ""לא מצוין"", ""co_defendants"": ""אין"", ""ownership_of_weapon"": ""לא חוקי"", ""connection_to_residence"": ""סמוך לבית הנאשם""}"
תפ_6970-05-22,drugs,"{""section_6"": ""כן"", ""section_7"": ""לא"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 400 חוק העונשין - נטילת חשמל שלא כדין"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": 279, ""cannabis"": ""85.14 ק\""ג"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""279 צמחי קנבוס במשקל 85.14 ק\""ג נטו"", ""laboratory"": ""כן"", ""role"": ""בעל המעבדה, בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_69777-03-23,weapon,"{""offense_number"": ""144(א)"", ""offense_type"": ""החזקת נשק"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת החזקת נשק לפי סעיף 144(א) לחוק העונשין."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח חצי אוטומטי מסוג FN, מודל HP-35, קליבר 9 מ\""מ פאראבלום"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית עם מספר כדורים"", ""storage_method"": ""ברכב"", ""planning"": ""כן"", ""purpose"": ""לא ברור"", ""weapon_use"": ""לא"", ""vehicle_type"": ""ב.מ.וו לבן"", ""location"": ""שטח חקלאי בעראבה"", ""route"": ""ציר עפר לכיוון כביש 804"", ""date"": ""22.1.2023"", ""time"": ""03:05"", ""apprehension_method"": ""איתור על ידי ניידת משטרה בעקבות שמיעת ירי"", ""police_signal"": ""אורות גבוהים וצופר משטרתי"", ""suspect_response"": ""ניסיון להימלט מהמשטרה"", ""suspect_alone"": true, ""weapon_manufacturer"": ""FN, בלגיה"", ""weapon_model"": ""HP-35"", ""weapon_caliber"": ""9 מ\""מ"", ""special_circumstances"": ""החזקה ונשיאה של נשק עם מחסנית טעונה ברכב בשעת לילה מאוחרת""}"
