verdict_1,verdict_2,domain,similarity_score,source_batch
תפ_37468-09-16,תפ_48194-05-22,drugs,65,retry1
תפ_41242-02-17,תפ_6415-10-23,weapon,25,retry1
תפ_20197-01-22,תפ_44477-08-20,drugs,80,retry1
תפ_40999-01-21,תפ_68389-07-20,weapon,38,retry1
תפ_18912-06-23,תפח_53498-02-20,weapon,55,retry1
תפ_28246-06-21,תפ_41271-08-14,weapon,20,retry1
תפ_31034-06-17,תפ_40313-09-15,weapon,70,retry1
תפ_1847-05-14,תפח_4633-09-16,weapon,82,retry1
תפ_14044-03-20,תפ_24548-06-13,weapon,18,retry1
תפ_14751-12-20,תפ_51352-12-21,drugs,25,retry1
תפ_15710-09-21,תפ_31216-01-22,weapon,25,retry1
תפ_24044-06-22,תפ_30433-06-22,weapon,70,retry1
תפ_17573-10-22,תפ_3986-06-22,weapon,35,retry1
תפ_31334-11-15,תפח_53698-03-17,weapon,18,retry1
תפ_63303-06-22,תפ_68529-11-21,weapon,35,retry1
תפ_40082-02-22,תפח_15217-03-19,weapon,35,retry1
תפ_23408-05-15,תפ_49875-05-23,drugs,45,retry1
תפ_1363-04-22,תפ_6695-10-23,weapon,70,retry1
תפ_1294-04-22,תפ_61106-05-20,weapon,55,retry1
תפ_26565-12-20,תפ_60765-03-22,weapon,65,retry1
תפ_25639-03-21,תפ_33928-09-12,weapon,20,retry1
תפ_1118-10-18,תפ_41276-06-17,weapon,35,retry1
תפ_30538-02-19,תפ_40892-01-24,drugs,55,retry1
תפ_4488-05-22,תפ_51886-02-24,drugs,35,retry1
תפ_50998-03-23,תפח_30145-08-13,weapon,30,retry1
תפ_20068-10-22,תפ_68389-07-20,weapon,35,retry1
תפ_49212-08-19,תפח_12074-08-16,weapon,35,retry1
תפ_35431-03-21,תפ_64119-05-21,weapon,18,retry1
תפ_28844-03-22,תפ_53496-03-18,weapon,55,retry1
תפ_15596-04-19,תפ_54487-02-16,drugs,28,retry1
תפ_17935-01-20,תפ_3986-06-22,weapon,25,retry1
תפ_37083-11-14,תפ_950-09-17,weapon,20,retry1
תפ_21471-09-22,תפ_54327-08-20,drugs,25,retry1
תפ_26565-12-20,תפ_55664-02-14,weapon,65,retry1
תפ_24548-06-13,תפ_57498-03-19,weapon,25,retry1
תפ_16161-04-21,תפ_27929-03-19,weapon,65,retry1
תפ_24044-06-22,תפ_59967-01-13,weapon,92,retry1
תפ_182-11-12,תפ_4102-11-20,weapon,38,retry1
תפ_182-11-12,תפ_35186-03-18,weapon,0,retry1
תפ_28796-07-22,תפ_35473-12-21,weapon,85,retry1
תפ_7074-11-23,תפ_983-05-15,weapon,20,retry1
תפ_15458-12-19,תפ_6270-11-19,drugs,20,retry1
תפ_37083-11-14,תפ_50809-07-17,weapon,65,retry1
תפ_52789-09-22,תפ_54202-01-23,weapon,40,retry1
תפ_23443-04-21,תפ_35299-09-23,drugs,25,retry1
תפ_13995-12-22,תפ_18484-07-23,weapon,15,retry1
תפ_6832-11-23,תפח_34398-05-11,weapon,35,retry1
תפ_16540-08-21,תפ_49932-08-21,drugs,15,retry1
תפ_30678-02-22,תפ_49875-05-23,drugs,85,retry1
תפ_21906-07-18,תפ_40932-03-18,weapon,65,retry1
תפ_17916-05-19,תפ_2144-04-21,weapon,45,retry1
תפ_1197-11-21,תפ_16540-08-21,drugs,55,retry1
תפ_18957-11-20,תפ_36698-12-18,weapon,45,retry1
תפ_56739-09-20,תפח_2690-09-19,weapon,65,retry1
תפ_27992-01-24,תפ_6316-09-20,drugs,55,retry1
תפ_24350-06-23,תפ_41775-01-11,weapon,70,retry1
תפ_22417-12-21,תפ_32659-05-18,weapon,35,retry1
תפ_12540-12-18,תפ_32775-09-23,weapon,72,retry1
תפ_50809-07-17,תפ_53239-10-21,weapon,10,retry1
תפ_25835-05-18,תפ_66306-03-19,drugs,55,retry1
תפ_22338-06-09,תפ_27330-02-19,weapon,35,retry1
תפ_5391-02-20,תפ_70374-11-20,drugs,38,retry1
תפ_49212-08-19,תפ_53239-10-21,weapon,30,retry1
תפ_28787-04-22,תפ_64581-08-23,weapon,45,retry1
תפ_17860-01-19,תפ_37047-07-20,weapon,80,retry1
תפ_1589-02-16,תפ_40922-11-15,weapon,45,retry1
תפ_17277-05-20,תפ_30972-10-18,weapon,22,retry1
תפ_22588-03-22,תפ_23328-12-22,weapon,60,retry1
תפ_28615-01-22,תפ_44422-01-17,drugs,55,retry1
תפ_46108-06-20,תפ_57267-09-20,weapon,0,retry1
תפ_25835-05-18,תפ_41189-09-15,drugs,20,retry1
תפ_36287-01-22,תפ_6985-07-22,weapon,20,retry1
תפ_42197-05-22,תפ_63303-06-22,weapon,10,retry1
תפ_17916-05-19,תפ_54418-06-19,weapon,35,retry1
תפ_14885-06-24,תפ_30015-07-16,weapon,45,retry1
תפ_45456-12-21,תפח_12074-08-16,weapon,65,retry1
תפ_48194-05-22,תפ_66114-01-23,drugs,38,retry1
תפ_39808-05-23,תפ_7626-04-20,weapon,35,retry1
תפ_13153-08-15,תפ_23992-11-21,weapon,10,retry1
תפ_26839-11-16,תפ_48281-08-18,drugs,65,retry1
תפ_18510-10-14,תפ_57474-07-15,weapon,30,retry1
תפ_2330-02-20,תפ_49244-01-22,drugs,35,retry1
תפ_37104-06-22,תפ_51471-12-21,weapon,55,retry1
תפ_35202-10-15,תפ_6659-02-21,drugs,20,retry1
תפ_40313-09-15,תפ_54432-02-17,weapon,60,retry1
תפ_12233-08-12,תפ_36091-07-15,weapon,68,retry1
תפ_30617-02-22,תפ_41599-03-22,weapon,10,retry1
תפ_16097-08-21,תפ_37468-09-16,drugs,55,retry1
תפ_17260-12-23,תפ_17655-10-22,weapon,10,retry1
תפ_11027-10-23,תפ_16779-09-22,weapon,18,retry1
תפ_35074-05-17,תפ_70374-11-20,drugs,58,retry1
תפ_10875-12-21,תפ_6832-11-23,weapon,10,retry1
תפ_17057-08-20,תפ_3986-06-22,weapon,25,retry1
תפ_37850-05-17,תפ_69278-05-18,drugs,45,retry1
תפ_31736-06-21,תפ_52205-06-22,drugs,10,retry1
תפ_17776-11-21,תפ_17856-11-21,weapon,20,retry1
תפ_16161-04-21,תפ_35106-03-18,weapon,85,retry1
תפ_23648-12-19,תפ_69158-11-16,weapon,35,retry1
תפ_1410-03-24,תפ_41599-03-22,weapon,35,retry1
תפ_17919-01-15,תפ_52077-12-20,weapon,25,retry1
תפ_35227-05-17,תפח_34802-06-19,weapon,35,retry1
תפ_49293-04-21,תפ_6322-04-16,drugs,25,retry1
תפ_37175-07-20,תפ_50474-09-22,weapon,35,retry1
תפ_61118-07-23,תפ_64303-01-22,weapon,55,retry1
תפ_29898-02-14,תפ_57965-03-15,weapon,38,retry1
תפ_42118-11-23,תפ_7109-02-21,weapon,72,retry1
תפ_27625-02-21,תפח_34802-06-19,weapon,35,retry1
תפ_36982-03-18,תפ_50986-12-16,weapon,25,retry1
תפ_16520-01-18,תפ_32581-06-20,weapon,45,retry1
תפ_57498-03-19,תפח_39094-05-12,weapon,20,retry1
תפ_31862-05-13,תפ_40313-09-15,weapon,20,retry1
תפ_27277-01-15,תפ_52790-03-18,weapon,35,retry1
תפ_27685-11-15,תפ_45971-11-13,weapon,10,retry1
תפ_52479-01-18,תפ_69980-11-20,weapon,55,retry1
תפ_3742-07-18,תפ_45965-07-16,weapon,55,retry1
תפ_33916-02-22,תפ_7696-05-20,drugs,15,retry1
תפ_3197-06-22,תפ_46930-03-22,weapon,45,retry1
תפ_24044-06-22,תפ_6415-10-23,weapon,10,retry1
תפ_62062-06-20,תפ_66893-12-21,weapon,65,retry1
תפ_21355-08-18,תפ_33024-01-18,drugs,20,retry1
תפ_1631-01-22,תפ_52789-09-22,weapon,38,retry1
תפ_17030-02-22,תפ_18039-10-21,weapon,38,retry1
תפ_46930-03-22,תפ_66310-07-17,weapon,45,retry1
תפ_19384-05-16,תפ_2058-09-17,weapon,25,retry1
תפ_54719-09-20,תפ_57996-05-20,weapon,40,retry1
תפ_30015-07-16,תפ_35488-11-23,weapon,65,retry1
תפ_1219-06-23,תפ_52126-11-23,weapon,25,retry1
תפ_3256-16,תפ_54373-08-16,drugs,85,retry1
תפ_35512-06-17,תפ_63305-08-22,weapon,10,retry1
תפ_17137-11-21,תפ_45971-11-13,weapon,18,retry1
תפ_38355-09-23,תפ_70062-03-23,weapon,10,retry1
תפ_45228-07-16,תפ_7626-04-20,weapon,0,retry1
תפ_19384-05-16,תפ_37175-07-20,weapon,45,retry1
תפ_38687-04-20,תפ_61106-05-20,weapon,65,retry1
תפ_13142-02-15,תפ_35186-03-18,weapon,40,retry1
תפ_35431-03-21,תפ_40082-02-22,weapon,55,retry1
תפ_14115-07-19,תפ_54879-08-16,weapon,35,retry1
תפ_4353-02-23,תפ_7279-05-21,weapon,35,retry1
תפ_52188-03-22,תפ_70111-03-23,weapon,70,retry1
תפ_35186-03-18,תפ_44862-06-20,weapon,38,retry1
תפ_19908-10-21,תפ_45432-11-15,weapon,30,retry1
תפ_45561-04-17,תפ_7279-05-21,weapon,65,retry1
תפ_1516-10-16,תפ_42991-05-16,weapon,35,retry1
תפ_2482-05-20,תפ_51933-05-12,drugs,45,retry1
תפ_40536-10-20,תפ_52964-03-22,weapon,25,retry1
תפ_15209-10-23,תפ_64303-01-22,weapon,35,retry1
תפ_25934-06-19,תפ_47757-02-18,drugs,15,retry1
תפ_17856-06-17,תפח_39094-05-12,weapon,40,retry1
תפ_2599-09-17,תפ_34960-10-19,drugs,30,retry1
תפ_10182-01-24,תפ_41599-03-22,weapon,75,retry1
תפ_66542-05-20,תפח_53698-03-17,weapon,30,retry1
תפ_58027-12-21,תפ_67356-12-21,weapon,20,retry1
תפ_46424-05-24,תפ_4730-11-21,drugs,55,retry1
תפ_34938-09-18,תפח_41585-03-16,weapon,5,retry1
תפ_35186-03-18,תפ_68096-11-21,weapon,35,retry1
תפ_13-02-14,תפ_43597-08-21,weapon,60,retry1
תפ_10171-06-22,תפ_66893-12-21,weapon,35,retry1
תפ_12748-07-20,תפ_35865-07-17,drugs,35,retry1
תפ_13223-02-22,תפ_35571-06-24,drugs,15,retry1
תפ_33439-01-21,תפ_44477-08-20,drugs,62,retry1
תפ_42613-02-23,תפ_53669-03-22,weapon,25,retry1
תפ_43525-01-21,תפ_62794-11-21,drugs,70,retry1
תפ_13154-01-18,תפ_56149-01-15,weapon,10,retry1
תפ_10205-08-21,תפ_42697-05-18,weapon,45,retry1
תפ_26032-04-14,תפ_4730-11-21,drugs,25,retry1
תפ_25624-03-22,תפ_4531-05-21,weapon,35,retry1
תפ_57965-03-15,תפ_7774-03-23,weapon,35,retry1
תפ_70111-03-23,תפח_26879-11-12,weapon,35,retry1
תפ_3686-01-16,תפ_44725-12-14,weapon,25,retry1
תפ_28787-04-22,תפ_50474-09-22,weapon,35,retry1
תפ_30015-07-16,תפ_46183-11-15,weapon,25,retry1
תפ_18210-05-23,תפ_35227-05-17,weapon,38,retry1
תפ_28787-04-22,תפ_57267-09-20,weapon,18,retry1
תפ_27277-01-15,תפ_61841-07-22,weapon,5,retry1
תפ_32581-06-20,תפ_7467-12-20,weapon,40,retry1
תפ_20197-01-22,תפ_2330-02-20,drugs,20,retry1
תפ_62062-06-20,תפ_7626-04-20,weapon,30,retry1
תפ_22417-12-21,תפ_22588-03-22,weapon,30,retry1
תפ_4734-12-22,תפ_7617-07-23,weapon,25,retry1
תפ_51306-12-18,תפ_8008-07-19,weapon,35,retry1
תפ_12035-06-20,תפ_9179-04-16,weapon,25,retry1
תפ_22417-12-21,תפ_38193-11-23,weapon,35,retry1
תפ_45228-07-16,תפ_51306-12-18,weapon,72,retry1
תפ_23872-02-19,תפ_66319-05-20,weapon,35,retry1
תפ_35397-07-21,תפ_66319-05-20,weapon,65,retry1
תפ_16980-01-14,תפ_53886-06-16,drugs,60,retry1
תפ_27929-03-19,תפ_52390-06-19,weapon,40,retry1
תפ_24239-05-17,תפ_5391-02-20,drugs,25,retry1
תפ_14044-03-20,תפח_17033-01-22,weapon,18,retry1
תפ_20513-06-20,תפ_52145-01-20,drugs,25,retry1
תפ_1108-05-15,תפ_49212-08-19,weapon,35,retry1
תפ_57474-07-15,תפ_68389-07-20,weapon,25,retry1
תפ_17707-04-14,תפ_61158-05-20,weapon,45,retry1
תפ_34694-09-21,תפ_50986-12-16,weapon,65,retry1
תפ_27294-04-19,תפ_46250-11-21,weapon,35,retry1
תפ_41754-05-22,תפ_7626-04-20,weapon,10,retry1
תפ_2077-10-23,תפ_37966-04-23,weapon,75,retry1
תפ_4632-02-22,תפ_69278-05-18,drugs,10,retry1
תפ_25852-11-10,תפ_51228-09-11,weapon,35,retry1
תפ_35608-04-18,תפ_35843-03-22,weapon,25,retry1
תפ_1294-04-22,תפ_35473-12-21,weapon,15,retry1
תפ_36698-12-18,תפ_61841-07-22,weapon,35,retry1
תפ_24548-06-13,תפח_34398-05-11,weapon,35,retry1
תפ_23537-02-14,תפ_31842-04-21,weapon,15,retry1
תפ_44840-06-16,תפ_52077-12-20,weapon,15,retry1
תפ_11720-07-16,תפ_58966-01-18,drugs,45,retry1
תפ_21503-07-23,תפ_70374-11-20,drugs,35,retry1
תפ_12411-02-21,תפ_49212-08-19,weapon,25,retry1
תפ_33928-09-12,תפ_46930-03-22,weapon,35,retry1
תפ_18510-10-14,תפ_39727-12-20,weapon,35,retry1
תפ_37386-11-13,תפ_40898-11-19,weapon,25,retry1
תפ_6985-07-22,תפ_70166-03-23,weapon,65,retry1
תפ_17766-12-20,תפ_27780-05-15,weapon,35,retry1
תפ_11370-07-16,תפ_43084-09-20,drugs,30,retry1
תפ_182-11-12,תפ_34630-12-21,weapon,28,retry1
תפ_1606-02-24,תפ_34255-01-24,drugs,55,retry1
תפ_20425-02-20,תפ_66319-05-20,weapon,35,retry1
תפ_45456-12-21,תפ_63100-02-24,weapon,35,retry1
תפ_40634-03-20,תפ_5037-10-16,weapon,35,retry1
תפ_21296-11-14,תפ_30433-06-22,weapon,35,retry1
תפ_613-04-17,תפ_950-09-17,weapon,20,retry1
תפ_24361-06-21,תפ_69640-10-18,weapon,65,retry1
תפ_1178-06-21,תפ_57283-05-21,weapon,10,retry1
תפ_12834-03-18,תפ_45055-01-22,drugs,90,retry1
תפ_57965-03-15,תפ_58626-07-22,weapon,55,retry1
תפ_57996-05-20,תפ_7774-03-23,weapon,55,retry1
תפ_34344-01-15,תפ_34526-06-18,weapon,25,retry1
תפ_15744-02-20,תפ_7108-02-16,weapon,35,retry1
תפ_42497-03-21,תפ_45055-01-22,drugs,25,retry1
תפ_64119-05-21,תפ_67356-12-21,weapon,45,retry1
תפ_58626-07-22,תפ_9873-02-17,weapon,20,retry1
תפ_41276-06-17,תפ_57914-10-13,weapon,35,retry1
תפ_18912-06-23,תפ_26478-04-22,weapon,68,retry1
תפ_10205-08-21,תפ_17856-11-21,weapon,92,retry1
תפ_21339-07-21,תפ_35299-09-23,drugs,55,retry1
תפ_25425-02-22,תפ_61841-07-22,weapon,62,retry1
תפ_18957-11-20,תפ_34630-12-21,weapon,38,retry1
תפ_57267-09-20,תפח_55639-05-17,weapon,25,retry1
תפ_12035-06-20,תפ_17260-12-23,weapon,35,retry1
תפ_1178-06-21,תפ_37104-06-22,weapon,35,retry1
תפ_16541-01-21,תפ_9179-04-16,weapon,25,retry1
תפ_50330-07-18,תפ_69640-10-18,weapon,10,retry1
תפ_20482-10-16,תפ_57910-06-24,drugs,35,retry1
תפ_40256-11-14,תפ_61841-07-22,weapon,10,retry1
תפ_54202-01-23,תפ_70111-03-23,weapon,25,retry1
תפ_38531-11-18,תפ_5649-09-21,drugs,25,retry1
תפ_17707-04-14,תפ_45432-11-15,weapon,72,retry1
תפ_39727-12-20,תפ_58524-11-19,weapon,35,retry1
תפ_13-02-14,תפ_3068-11-15,weapon,35,retry1
תפ_44380-08-16,תפ_53715-12-15,weapon,15,retry1
תפ_46173-08-15,תפ_59329-02-18,drugs,72,retry1
תפ_13142-02-15,תפח_2606-05-16,weapon,65,retry1
תפ_37551-01-16,תפ_6749-09-22,drugs,35,retry1
תפ_61158-05-20,תפ_64689-11-15,weapon,65,retry1
תפ_7196-03-21,תפ_7317-01-15,weapon,5,retry1
תפ_56762-03-21,תפ_6574-09-21,weapon,85,retry1
תפ_13-02-14,תפ_50986-12-16,weapon,30,retry1
תפ_57474-07-15,תפח_39094-05-12,weapon,28,retry1
תפ_14885-06-24,תפ_6415-10-23,weapon,85,retry1
תפ_17856-11-21,תפ_54432-02-17,weapon,10,retry1
תפ_19759-07-21,תפ_69777-03-23,weapon,38,retry1
תפ_13632-08-17,תפ_61452-02-16,weapon,35,retry1
תפ_46786-01-23,תפ_49244-01-22,drugs,65,retry1
תפ_21339-07-21,תפ_23408-05-15,drugs,30,retry1
תפ_39345-03-20,תפח_46412-12-15,weapon,10,retry1
תפ_37175-07-20,תפ_41762-12-20,weapon,20,retry1
תפ_61841-07-22,תפ_69941-03-23,weapon,35,retry1
תפ_18557-10-21,תפ_23328-12-22,weapon,25,retry1
תפ_40536-10-20,תפח_56363-07-20,weapon,20,retry1
תפ_2058-09-17,תפ_43643-10-15,weapon,80,retry1
תפ_10180-01-24,תפ_19759-07-21,weapon,35,retry1
עפ_6029-03,תפ_11545-01-19,drugs,65,retry1
תפ_2599-09-17,תפ_59045-12-20,drugs,55,retry1
תפ_34630-12-21,תפ_51828-02-14,weapon,25,retry1
תפ_13-05-32,תפ_22338-06-09,weapon,40,retry1
תפ_2275-06-17,תפ_29216-07-16,drugs,20,retry1
תפ_27986-11-22,תפ_67356-12-21,weapon,10,retry1
תפ_27277-01-15,תפ_51971-12-21,weapon,35,retry1
תפ_40082-02-22,תפ_68529-11-21,weapon,35,retry1
תפ_44666-10-18,תפ_9675-11-17,drugs,75,retry1
תפ_15587-10-21,תפ_40331-03-18,drugs,55,retry1
תפ_10180-01-24,תפ_35364-01-18,weapon,10,retry1
תפ_26565-12-20,תפ_52479-01-18,weapon,85,retry1
תפ_38193-11-23,תפ_6985-07-22,weapon,35,retry1
תפ_52390-06-19,תפ_61452-12-22,weapon,35,retry1
תפ_14684-07-24,תפ_6985-07-22,weapon,45,retry1
תפ_17304-12-17,תפ_28148-07-20,weapon,25,retry1
תפ_24350-06-23,תפ_5085-07-17,weapon,45,retry1
תפ_25631-03-22,תפ_40983-10-20,weapon,30,retry1
תפ_40898-11-19,תפ_7074-11-23,weapon,35,retry1
תפ_23282-05-17,תפ_27103-01-18,drugs,35,retry1
תפ_43990-06-23,תפ_60429-12-21,weapon,20,retry1
תפ_1410-03-24,תפ_63155-05-23,weapon,25,retry1
תפ_39808-05-23,תפח_54962-08-15,weapon,5,retry1
תפ_45432-11-15,תפ_46108-06-20,weapon,18,retry1
תפ_25631-03-22,תפ_33337-07-23,weapon,15,retry1
תפ_1094-05-15,תפ_1316-04-19,weapon,15,retry1
תפ_30340-08-20,תפח_34802-06-19,weapon,45,retry1
תפ_30433-06-22,תפח_34802-06-19,weapon,15,retry1
תפ_14044-03-20,תפ_19759-07-21,weapon,55,retry1
תפ_31842-04-21,תפ_5000-12,weapon,25,retry1
תפ_21296-11-14,תפ_31034-06-17,weapon,25,retry1
תפ_29529-07-20,תפ_3295-04-18,weapon,18,retry1
תפ_35397-07-21,תפ_54460-03-21,weapon,65,retry1
תפ_3451-02-14,תפ_60581-11-15,weapon,25,retry1
תפ_28787-04-22,תפ_66542-05-20,weapon,68,retry1
תפ_21384-01-23,תפ_35074-05-17,drugs,25,retry1
תפ_29947-07-23,תפ_67356-12-21,weapon,35,retry1
תפ_31419-11-20,תפ_44415-01-17,drugs,70,retry1
תפ_23749-12-19,תפ_41242-02-17,weapon,15,retry1
תפ_22588-03-22,תפ_35431-03-21,weapon,15,retry1
תפ_39990-12-18,תפ_9384-04-20,weapon,38,retry1
תפ_42697-05-18,תפ_47284-06-18,weapon,75,retry1
תפ_18833-05-13,תפח_39094-05-12,weapon,35,retry1
תפ_1294-04-22,תפ_17655-10-22,weapon,65,retry1
תפ_13749-03-17,תפ_32956-11-20,drugs,70,retry1
תפ_21503-07-23,תפ_55287-10-23,drugs,20,retry1
תפ_2275-06-17,תפ_54845-01-19,drugs,28,retry1
תפ_16779-09-22,תפ_20770-11-22,weapon,45,retry1
תפ_19821-02-17,תפ_66319-05-20,weapon,35,retry1
תפ_45456-12-21,תפ_61452-12-22,weapon,45,retry1
תפ_45228-07-16,תפח_55639-05-17,weapon,30,retry1
תפ_26565-12-20,תפ_39998-08-15,weapon,35,retry1
תפ_39345-03-20,תפח_24510-09-15,weapon,0,retry1
תפ_39941-11-19,תפ_4133-01-20,weapon,35,retry1
תפ_32907-12-20,תפ_51471-12-21,weapon,85,retry1
תפ_26552-06-23,תפ_42197-05-22,weapon,25,retry1
תפ_20770-11-22,תפ_31249-06-14,weapon,55,retry1
תפ_4102-11-20,תפ_46108-06-20,weapon,55,retry1
תפ_14963-02-23,תפ_23408-05-15,drugs,20,retry1
תפ_318-01-21,תפ_49232-01-17,drugs,60,retry1
תפ_19214-08-15,תפ_20872-02-14,drugs,60,retry1
תפ_39808-05-23,תפ_47276-02-22,weapon,30,retry1
תפ_28889-07-14,תפ_54719-09-20,weapon,25,retry1
תפ_46550-12-16,תפ_61841-07-22,weapon,15,retry1
תפ_31425-08-20,תפ_44415-01-17,drugs,60,retry1
תפ_48978-07-21,תפח_24510-09-15,weapon,18,retry1
תפ_18957-11-20,תפ_54460-03-21,weapon,35,retry1
תפ_41599-03-22,תפ_63303-06-22,weapon,10,retry1
תפ_13-05-32,תפ_17707-04-14,weapon,80,retry1
תפ_13416-09-16,תפ_37047-07-20,weapon,7,retry1
תפ_46930-03-22,תפ_68529-11-21,weapon,35,retry1
תפ_19908-10-21,תפ_39727-12-20,weapon,45,retry1
תפ_31034-06-17,תפ_57539-11-15,weapon,68,retry1
תפ_27685-11-15,תפ_53496-03-18,weapon,35,retry1
תפ_31842-04-21,תפ_7626-04-20,weapon,35,retry1
תפ_35512-06-17,תפ_46638-05-22,weapon,68,retry1
תפ_43394-11-19,תפ_51797-01-21,drugs,65,retry1
תפ_34630-12-21,תפ_8999-05-14,weapon,55,retry1
תפ_10205-08-21,תפ_28100-07-20,weapon,20,retry1
תפ_13481-02-13,תפ_44380-08-16,weapon,15,retry1
תפ_3013-04-18,תפ_52479-01-18,weapon,5,retry1
תפ_27986-11-22,תפ_52964-03-22,weapon,35,retry1
תפ_17707-04-14,תפח_52360-06-20,weapon,45,retry1
תפ_48621-05-22,תפ_56328-06-22,weapon,45,retry1
תפ_29898-02-14,תפ_59067-10-21,weapon,35,retry1
תפ_24350-06-23,תפ_52000-02-15,weapon,35,retry1
תפ_12411-02-21,תפ_26549-09-21,weapon,25,retry1
תפ_30278-05-12,תפ_3818-01-24,drugs,25,retry1
תפ_19759-07-21,תפ_50716-11-19,weapon,18,retry1
תפ_32787-10-18,תפ_56739-09-20,weapon,38,retry1
תפ_13301-07-18,תפ_1631-01-22,weapon,20,retry1
תפ_44157-08-16,תפ_69980-11-20,weapon,55,retry1
תפ_13749-03-17,תפ_51797-01-21,drugs,35,retry1
תפ_12411-02-21,תפ_54272-09-14,weapon,65,retry1
תפ_1641-04-19,תפ_9179-04-16,weapon,45,retry1
תפ_58773-08-21,תפ_7597-05-20,weapon,55,retry1
תפ_3772-01-16,תפ_49212-08-19,weapon,28,retry1
תפ_64689-11-15,תפח_17033-01-22,weapon,45,retry1
תפ_11843-03-20,תפ_26164-01-21,weapon,30,retry1
תפ_17057-08-20,תפ_42581-06-21,weapon,55,retry1
תפ_1178-06-21,תפ_13471-01-22,weapon,0,retry1
תפ_16020-10-22,תפ_701-12-16,weapon,35,retry1
תפ_45055-01-22,תפ_73906-12-20,drugs,20,retry1
תפ_23872-02-19,תפ_32775-09-23,weapon,55,retry1
תפ_35019-12-13,תפ_50121-12-11,weapon,45,retry1
תפ_22642-11-23,תפ_59812-02-16,weapon,5,retry1
תפ_1139-06-23,תפ_1580-11-23,weapon,72,retry1
תפ_33337-07-23,תפ_35843-03-22,weapon,10,retry1
תפ_34108-01-23,תפ_7696-05-20,drugs,25,retry1
תפ_24044-06-22,תפ_33337-07-23,weapon,25,retry1
תפ_19384-05-16,תפח_17033-01-22,weapon,25,retry1
תפ_1118-10-18,תפ_21459-01-16,weapon,20,retry1
תפ_39214-12-15,תפ_5391-02-20,drugs,32,retry1
תפ_12411-02-21,תפ_40932-03-18,weapon,35,retry1
תפ_26210-11-21,תפ_30350-12-20,weapon,35,retry1
תפ_12606-07-22,תפ_38193-11-23,weapon,55,retry1
תפ_20538-11-17,תפ_26032-04-14,drugs,55,retry1
תפ_35074-05-17,תפ_50860-02-20,drugs,35,retry1
תפ_6415-10-23,תפח_34989-04-17,weapon,38,retry1
תפ_27780-05-15,תפ_52091-02-20,weapon,30,retry1
תפ_2077-10-23,תפ_41599-03-22,weapon,35,retry1
תפ_43471-12-22,תפח_41585-03-16,weapon,10,retry1
תפ_32659-05-18,תפ_42991-05-16,weapon,35,retry1
תפ_10205-08-21,תפ_35512-06-17,weapon,35,retry1
תפ_23992-11-21,תפ_41052-11-19,weapon,5,retry1
תפ_24350-06-23,תפ_32775-09-23,weapon,18,retry1
תפ_10171-06-22,תפ_12028-05-22,weapon,25,retry1
תפ_21384-01-23,תפ_40063-03-18,drugs,55,retry1
תפ_18216-09-16,תפ_6800-09-13,drugs,20,retry1
תפ_34561-01-23,תפ_51797-01-21,drugs,20,retry1
תפ_31249-06-14,תפ_52091-02-20,weapon,25,retry1
תפ_30433-06-22,תפח_47805-04-13,weapon,30,retry1
תפ_40898-11-19,תפ_48978-07-21,weapon,30,retry1
תפ_24548-06-13,תפ_32882-09-21,weapon,38,retry1
תפ_12028-05-22,תפ_6985-07-22,weapon,38,retry1
תפ_17701-07-21,תפ_44725-12-14,weapon,35,retry1
תפ_4612-07-22,תפ_7467-12-20,weapon,25,retry1
תפ_25624-03-22,תפ_6852-03-21,weapon,18,retry1
תפ_28148-07-20,תפ_41762-12-20,weapon,35,retry1
תפ_37722-09-23,תפ_70111-03-23,weapon,30,retry1
תפ_18484-07-23,תפ_45456-12-21,weapon,35,retry1
תפ_30972-10-18,תפ_50626-09-22,weapon,25,retry1
תפ_43597-08-21,תפ_45561-07-21,weapon,15,retry1
תפ_17766-12-20,תפ_19821-02-17,weapon,65,retry1
תפ_18397-02-16,תפ_57965-03-15,weapon,28,retry1
תפ_48978-07-21,תפ_57267-09-20,weapon,20,retry1
תפ_4338-04-13,תפ_43752-01-19,weapon,25,retry1
תפ_18210-05-23,תפ_53669-03-22,weapon,25,retry1
תפ_41269-05-16,תפ_52785-01-20,drugs,55,retry1
תפ_20482-10-16,תפ_6970-05-22,drugs,25,retry1
תפ_19130-12-21,תפ_28787-04-22,weapon,35,retry1
תפ_51607-08-21,תפ_6968-02-22,weapon,35,retry1
תפ_7626-04-20,תפ_9785-12-15,weapon,18,retry1
תפ_33552-09-16,תפ_65958-12-15,weapon,35,retry1
תפ_30003-03-22,תפ_7617-07-23,weapon,35,retry1
תפ_16779-09-22,תפ_53539-11-17,weapon,20,retry1
תפ_16779-09-22,תפ_60429-12-21,weapon,20,retry1
תפ_57341-02-23,תפ_67473-10-21,drugs,25,retry1
תפ_1847-05-14,תפח_15217-03-19,weapon,18,retry1
תפ_17057-08-20,תפ_70111-03-23,weapon,15,retry1
תפ_51088-03-21,תפח_56363-07-20,weapon,25,retry1
תפ_33420-12-20,תפ_56762-03-21,weapon,55,retry1
תפ_57001-11-21,תפ_63155-05-23,weapon,75,retry1
תפ_1589-02-16,תפ_24350-06-23,weapon,65,retry1
תפ_30310-09-23,תפ_60380-03-22,drugs,45,retry1
תפ_17707-04-14,תפ_57474-07-15,weapon,35,retry1
